Date,Close_SPY,High_SPY,Low_SPY,Open_SPY,Volume_SPY
2017-06-01,212.22793579101562,212.24538099746178,210.72796739969272,211.01575342548307,68962000
2017-06-02,212.9344024658203,213.09138277574488,211.98384457320782,212.28034667253294,88666100
2017-06-05,212.77734375,213.04768456561348,212.5767571456213,212.75989854379458,44698800
2017-06-06,212.0971221923828,212.7686095876843,212.01862541966506,212.21048276312067,50375400
2017-06-07,212.4895782470703,212.71631272246142,211.76575514777463,212.43725593019505,54144300
2017-06-08,212.59425354003906,213.07389702522528,212.0622877304319,212.58553758823444,65950700
2017-06-09,212.27157592773438,213.66688660917833,210.99834179045595,212.864579973319,132256400
2017-06-12,212.22793579101562,212.28025810356047,211.37330697026445,212.02736249066243,86108100
2017-06-13,213.26573181152344,213.3180541303978,212.41981883826725,212.7686431686265,60067000
2017-06-14,212.99539184570312,213.5447895029651,212.1669107707611,213.5360735520482,78602300
2017-06-15,212.58555603027344,212.7076459001126,211.35592807252348,211.63498492924248,66464900
2017-06-16,212.63197326660156,212.79847752864947,211.74688784986412,212.74590005046343,84553100
2017-06-19,214.4021759033203,214.46351184258083,213.3681030472418,213.4644995560992,65123800
2017-06-20,212.9562225341797,214.05163130001233,212.93870562154248,214.04287284369371,56906400
2017-06-21,212.90359497070312,213.46444359201112,212.43038437872187,213.3505301999094,55977600
2017-06-22,212.80723571777344,213.41190345953154,212.63197300014355,212.91240404570195,44148100
2017-06-23,213.06137084960938,213.39436599038638,212.48299186638778,212.86857785520218,66986800
2017-06-26,213.20155334472656,214.15675977322343,212.99124345871272,213.73611325782267,56700500
2017-06-27,211.48397827148438,213.28045114085404,211.4664479889237,212.98248982407338,82247700
2017-06-28,213.3768768310547,213.5784283071712,212.27269619735208,212.50930824338684,70042600
2017-06-29,211.50148010253906,213.57837035505457,210.28338637634218,213.52579288613305,106949700
2017-06-30,211.89581298828125,212.69327354812955,211.70302003157758,212.31644608850507,86820700
2017-07-03,212.25514221191406,213.28044307006786,212.25514221191406,212.84227962444552,39153800
2017-07-05,212.7458953857422,212.956205293875,211.80821913969024,212.62321014876875,54427600
2017-07-06,210.80044555664062,212.09740566817314,210.6164110179108,211.97472043291586,65400800
2017-07-07,212.16751098632812,212.31648495802048,210.80920158694926,211.3788221075598,57972300
2017-07-10,212.3953399658203,212.7721674745509,211.86078003833285,212.16749979260925,36663300
2017-07-11,212.23760986328125,212.55308807592473,211.0633350496532,212.39534228375948,50354600
2017-07-12,213.83253479003906,213.99903905042524,213.2103501421296,213.2103501421296,59610400
2017-07-13,214.1918182373047,214.3057450126829,213.61343927695148,213.84129282770792,39471600
2017-07-14,215.1908721923828,215.55016949865654,214.0954633598579,214.19185987198767,60262700
2017-07-17,215.16456604003906,215.49757457712192,214.98930331535448,215.11198855980257,33531900
2017-07-18,215.27847290039062,215.33105037576013,214.4109044417314,214.75267140332065,42742500
2017-07-19,216.4440155029297,216.45277395932237,215.58520539563685,215.59397722371867,51034300
2017-07-20,216.54037475585938,216.8207924007623,215.98828454925254,216.698107173926,47135200
2017-07-21,216.3476104736328,216.37389921346448,215.73417088639093,215.96202446051686,82340800
2017-07-24,216.2950439453125,216.43524610761716,215.82181986100522,216.2687418324605,46622300
2017-07-25,216.82080078125,217.1538092834,216.59296060022956,217.04864096227047,54915600
2017-07-26,216.82957458496094,217.1450528273062,216.56668719274683,217.11000563224042,47575400
2017-07-27,216.6280059814453,217.32907017246814,215.29598535567067,217.29402298017627,70766600
2017-07-28,216.3738555908203,216.50529926347858,215.69032174962547,216.14600206263142,50088400
2017-07-31,216.25119018554688,216.87337478871564,216.04086691833774,216.776978296039,65838700
2017-08-01,216.733154296875,216.89088670516037,216.2073528592184,216.8558395161034,55050400
2017-08-02,216.83836364746094,216.97857918224543,215.9006873017402,216.86465238877184,47211200
2017-08-03,216.41770935058594,216.75070449867655,216.13727830831166,216.72441575992434,40856000
2017-08-04,216.81207275390625,217.14506793110215,216.4264867229212,216.90846926165253,60191800
2017-08-07,217.2151336669922,217.2151336669922,216.7769702386912,216.88213855423035,31995000
2017-08-08,216.6806182861328,218.12656591973817,216.30380407875316,216.89970004531338,61719400
2017-08-09,216.67185974121094,216.72443722392254,215.62902842846646,215.9883257225815,62632600
2017-08-10,213.6134490966797,215.96201223833984,213.56087161999193,215.83055517493258,120479500
2017-08-11,213.92892456054688,214.52483382256958,213.60468787737565,213.84129989109698,74869900
2017-08-14,216.04962158203125,216.26870330048015,215.18206653485322,215.2171137262628,73291900
2017-08-15,216.0233154296875,216.4527203770359,215.71660907159793,216.43519009690093,55242700
2017-08-16,216.4002227783203,216.9523131470098,215.97081767248508,216.54919678523683,56715500
2017-08-17,213.02635192871094,216.10226861335278,213.02635192871094,215.78679032189442,128490400
2017-08-18,212.69332885742188,213.9902890538597,212.24639353625707,212.85981975270138,136748000
2017-08-21,212.85980224609375,213.12270299485874,211.92213940058,212.63196206206413,65469700
2017-08-22,215.08570861816406,215.2434410653259,213.42945106451822,213.44698134921043,63140100
2017-08-23,214.3145294189453,214.74393446363172,213.9640039669038,214.1129779526059,50203800
2017-08-24,213.81500244140625,214.85782020700387,213.60467917425805,214.7000877854081,50741700
2017-08-25,214.3145294189453,215.23467544516538,214.1655554332432,214.61247739034948,64445900
2017-08-28,214.32327270507812,214.87534954993814,213.90262617261982,214.84906081312036,40565600
2017-08-29,214.5686492919922,214.83153666767876,212.8860898574734,213.00001663472923,51135700
2017-08-30,215.5851593017578,215.8568318521151,214.3670655391551,214.55110005756666,62030800
2017-08-31,216.8821563720703,217.1275268423422,215.6202434554218,216.20738089297868,103803900
2017-09-01,217.18885803222656,217.61826303167118,217.03988406222027,217.25896578958614,62007000
2017-09-05,215.62905883789062,216.90850237496215,214.6563351554782,216.68064875549268,91398800
2017-09-06,216.3651123046875,216.6981208149288,215.77797486989047,216.3125348286889,57916900
2017-09-07,216.3388214111328,216.6893602004435,215.92694669099745,216.6718299180561,58034700
2017-09-08,216.084716796875,216.54916904473214,215.8393463025991,216.04965622815612,63832800
2017-09-11,218.38946533203125,218.46833155563496,217.34663402541798,217.36415093842592,71364800
2017-09-12,219.1255645751953,219.16061177094062,218.57347429746457,218.757508847271,56896000
2017-09-13,219.230712890625,219.2657734569964,218.7224416517448,218.83636843491965,59228000
2017-09-14,219.16061401367188,219.36217884925793,218.73122234587706,218.90648506977425,95446300
2017-09-15,219.45562744140625,219.5436869676829,218.9096126891291,219.01528949588013,95432400
2017-09-18,219.9224395751953,220.274704644473,219.53493993615925,219.8255646654363,46235200
2017-09-19,220.14256286621094,220.23063583425784,219.81671707292423,220.16898206901536,47108100
2017-09-20,220.22178649902344,220.33627865221104,219.21781663320215,220.23060185729705,59574100
2017-09-21,219.63174438476562,220.15133989857404,219.45561190663273,220.06328037853092,48211400
2017-09-22,219.67576599121094,219.84309653742483,219.30588378075979,219.33230297878873,51214000
2017-09-25,219.2266387939453,219.77266697352167,218.47807236411487,219.4203885612067,57064400
2017-09-26,219.35873413085938,219.90474883727413,219.12094789759476,219.65816068353544,54082000
2017-09-27,220.21299743652344,220.60049695789476,219.17379295302328,220.06328415563848,81001400
2017-09-28,220.4772186279297,220.55647623440493,219.84313090003204,219.93119042787745,44778800
2017-09-29,221.25221252441406,221.33148357188816,220.2834770537647,220.46841147575802,85578000
2017-10-02,222.21217346191406,222.21217346191406,221.3050648242496,221.48121077365195,59023000
2017-10-03,222.68772888183594,222.71414808619693,222.13289871415682,222.21216976528885,66810200
2017-10-04,222.9519500732422,223.19853829001946,222.42353907269094,222.53803125835537,55953600
2017-10-05,224.27291870117188,224.29052254305392,222.9871260272789,223.28655259584053,63522800
2017-10-06,224.01754760742188,224.30817229711758,223.55960576734003,223.82379781429142,80646000
2017-10-09,223.6476593017578,224.30816627750906,223.38345382384756,224.24652594755767,35803100
2017-10-10,224.23770141601562,224.61639905440933,223.6740693572829,224.22009757277743,43057400
2017-10-11,224.5899658203125,224.5899658203125,223.97349539428242,224.14081252288187,47674300
2017-10-12,224.2553253173828,224.6252076070282,224.01753904616484,224.27294259918935,47065100
2017-10-13,224.52833557128906,224.81015833158523,224.25532817103266,224.6956661554588,54800400
2017-10-16,224.8277587890625,225.0215085743355,224.41385345294134,224.75731653809834,38221700
2017-10-17,224.98626708984375,225.03030357124794,224.5547310729583,224.77490004193194,31561000
2017-10-18,225.20640563964844,225.4089573010918,225.01265589807807,225.36492082563566,40888300
2017-10-19,225.26808166503906,225.30331622620767,223.99991966197135,224.4226403296606,61903800
2017-10-20,226.43057250976562,226.45701858837347,225.25048344213045,226.06951903413764,89176400
2017-10-23,225.54989624023438,226.78286402511839,225.4706386328226,226.7564448226478,63915300
2017-10-24,225.94619750976562,226.1839703176432,225.58511718040702,225.9814320696308,66935900
2017-10-25,224.8277587890625,225.72605202641483,223.69169271909666,225.61155985201296,103715300
2017-10-26,225.118408203125,225.71726146846316,224.9951140933171,225.44426748037088,69798000
2017-10-27,226.95899963378906,227.11754173627037,225.12720541802074,225.8669700172405,85562500
2017-10-30,226.11354064941406,226.8621205506391,225.81411406414324,225.86695246883247,54285700
2017-10-31,226.46583557128906,226.7212391451075,226.16640894644314,226.49225477712548,60304800
2017-11-01,226.76524353027344,227.59308107980502,226.39537467900877,227.24963143220214,54202700
2017-11-02,226.85333251953125,226.99424390770963,225.62039146809428,226.69481728636774,56449500
2017-11-03,227.61065673828125,227.65467977503545,226.59785813202643,227.01177680666103,59589700
2017-11-06,227.9629669189453,228.09506293152427,227.40813679001758,227.47857903802765,49652600
2017-11-07,227.804443359375,228.40329651186104,227.2936362946524,228.06863537485555,57502200
2017-11-08,228.19190979003906,228.28879811046542,227.3464684875004,227.62829121371144,50469600
2017-11-09,227.36416625976562,227.55791608166467,225.7701177528085,226.97666661596753,95085500
2017-11-10,227.2936553955078,227.46980133802757,226.65956762897312,226.97662495028916,59984700
2017-11-13,227.50502014160156,227.73400450284598,226.5715057280495,226.6067402934945,50228600
2017-11-14,226.97662353515625,227.08230034957026,225.9109862789213,226.6948007793207,61315200
2017-11-15,225.84051513671875,226.52744121863012,225.12716985458363,225.99903033806126,80811500
2017-11-16,227.7604217529297,228.1303174966804,226.74764973289354,226.79167278224784,67777000
2017-11-17,227.09109497070312,227.73399811055972,227.0118373577506,227.40815229861116,75756800
2017-11-20,227.47860717773438,227.6723569788496,227.09110757550397,227.33772266428647,48075500
2017-11-21,228.96693420410156,229.15189550646267,227.4433819942431,228.25358882670136,69176800
2017-11-22,228.764404296875,229.10785395820577,228.59707370829645,228.975757934617,45033400
2017-11-24,229.2927703857422,229.3984740724111,229.11665132681995,229.2575626996155,27856500
2017-11-27,229.1783447265625,229.6362866102739,228.9757795538685,229.3368599698356,52274900
2017-11-28,231.5032958984375,231.52971510340254,229.54819410272967,229.64508243833384,98971700
2017-11-29,231.36231994628906,232.17255346593333,230.91319358722265,231.63532728010492,77512100
2017-11-30,233.38792419433594,234.30380776124022,232.20782173705558,232.28707934133988,127894400
2017-12-01,232.903564453125,233.65214441876162,229.6450794204984,233.1677833754017,164390900
2017-12-04,232.6217498779297,234.96432416881373,232.56888459684197,234.53280156935026,94040600
2017-12-05,231.78509521484375,233.5112124754593,231.6529992033852,231.78509521484375,77994500
2017-12-06,231.82913208007812,232.26068157803005,231.36237489436897,231.8819704878114,75898600
2017-12-07,232.56005859375,232.8770889725521,231.56489066680157,232.56005859375,77218600
2017-12-08,233.82827758789062,233.83706607155074,232.52486752041426,233.52003563346278,76563900
2017-12-11,234.5327911376953,234.5944448994753,233.8018419837589,234.5327911376953,83077500
2017-12-12,234.94674682617188,235.42231940083363,234.56806258898712,235.32543106335663,85195800
2017-12-13,234.9202880859375,235.6336333898316,234.83221512380726,235.193295455275,102905400
2017-12-14,233.96034240722656,235.334194541277,233.9075040079241,235.21970238409057,100666700
2017-12-15,235.9086456298828,236.37778858747518,234.91725122994958,234.97035971469808,144610300
2017-12-18,237.40460205078125,237.7586676268272,237.2098619319352,237.31607890340177,83653600
2017-12-19,236.49290466308594,237.6967331989454,236.4220753295202,237.65248512557366,82382900
2017-12-20,236.36892700195312,237.51964685045084,236.06796991870712,237.46653836596457,76751500
2017-12-21,236.855712890625,237.57273130407535,236.60786434511743,236.99734448998151,67032300
2017-12-22,236.7938690185547,236.90894642900167,236.25389663418267,236.87353176113876,78720900
2017-12-26,236.51051330566406,236.73180761977068,236.24497093412256,236.38657552330065,45244400
2017-12-27,236.6256561279297,236.98858214507518,236.35125326360784,236.67876461692916,57751000
2017-12-28,237.1123809814453,237.1566560436868,236.74062173399733,237.13010181172623,45116100
2017-12-29,236.21839904785156,237.71435083159324,236.02368597664622,237.69665701061106,96007400
2018-01-02,237.90914916992188,237.9445638340249,236.69646030576286,237.08594057047472,86655700
2018-01-03,239.41392517089844,239.56441721024453,238.07729869327414,238.07729869327414,90070400
2018-01-04,240.423095703125,240.90995963319708,239.47597611968953,240.0601966276887,80636400
2018-01-05,242.0253143310547,242.14922517008898,240.72410194704705,241.21979933014697,83524000
2018-01-08,242.46775817871094,242.62708359651867,241.63568942331707,241.9277860226312,57319200
2018-01-09,243.01661682128906,243.6450852266759,242.60941575776872,242.8926790158339,57254000
2018-01-10,242.64486694335938,242.9104364178229,241.58267008593077,242.25538665825965,69574300
2018-01-11,244.41526794433594,244.41526794433594,243.03439286097088,243.20257878900077,62361500
2018-01-12,246.0085906982422,246.17674960366531,244.37984000851006,244.68082418910836,90816100
2018-01-16,245.1675567626953,247.92930560416235,244.4682591350587,247.27428304940773,106555100
2018-01-17,247.5045166015625,247.8939969394225,245.1676615878812,246.10594776177703,113258800
2018-01-18,247.0884552001953,247.81428020492635,246.5927309580643,247.3894123023468,100728000
2018-01-19,248.21261596679688,248.21261596679688,247.08845031216342,247.67264366665347,140920100
2018-01-22,250.2308349609375,250.2308349609375,247.9470618347941,248.00019733832048,91322400
2018-01-23,250.76185607910156,251.05395266862666,249.94748117071228,250.27499241194064,97084700
2018-01-24,250.66448974609375,252.00997646853006,249.47835546052804,251.40803540211405,134816100
2018-01-25,250.77076721191406,251.62939044097675,249.97411288917417,251.53203388544608,84587300
2018-01-26,253.674072265625,253.71834733408332,251.3549123038898,251.6116212578614,107743100
2018-01-29,251.99229431152344,253.54135475268833,251.83296886366506,253.09876605521265,90118300
2018-01-30,249.4075927734375,252.04540413581302,248.92958941384762,250.1511385475382,131796400
2018-01-31,249.531494140625,250.77073705066843,248.45157667327229,250.26620648214785,108364800
2018-02-01,249.2482452392578,250.55831754151086,248.45159096650394,248.7968231256642,90102500
2018-02-02,243.8221893310547,248.05333732785328,243.7867746620313,247.92053907238494,173174800
2018-02-05,233.6249542236328,244.17628476081987,233.07614834748617,242.05186358943774,294681800
2018-02-06,238.22781372070312,238.73237135526546,228.99541931207435,230.0930307162684,355026800
2018-02-07,236.93548583984375,241.0869436819731,236.85579608877313,237.67017131776484,167376100
2018-02-08,228.04830932617188,237.3780887905094,228.01289465841148,237.23645713294437,246449500
2018-02-09,231.47393798828125,233.34164972221532,223.8791127042243,230.8543028747004,283565300
2018-02-12,234.873046875,236.35130551488723,231.61559943334944,233.53641990824707,143736000
2018-02-13,235.4572296142578,236.0060353761651,233.07609983038898,233.66032025826695,81223600
2018-02-14,238.63499450683594,238.99792051664463,233.95239805590404,233.96125847504936,120735700
2018-02-15,241.6800079345703,241.68886835374218,237.90914319970344,240.3876563687158,111200300
2018-02-16,241.75086975097656,243.707131926344,241.00732372130176,241.0515988145856,160420100
2018-02-20,240.23721313476562,242.24658372508696,239.44055863811087,240.79487938646753,86369700
2018-02-21,239.04212951660156,243.17591957436144,238.94477297580704,240.67971299593177,98883700
2018-02-22,239.35198974609375,241.69770471005694,238.67927321764813,239.9716247992795,110511300
2018-02-23,243.1671142578125,243.1671142578125,240.10440753560135,240.5824109705972,92766400
2018-02-26,245.99073791503906,246.08812145381793,243.65388415938193,244.24693775448634,86491400
2018-02-27,242.9192657470703,246.8937312696568,242.8572968360547,246.17671261007226,99099200
2018-02-28,240.45848083496094,244.47719455562333,240.1398298770944,244.0257453518368,121907800
2018-03-01,236.9620361328125,241.8039583136167,235.4572235229527,240.2460372129124,176855100
2018-03-02,238.1835479736328,238.75007453572258,234.41271022193197,235.28016687660613,139083200
2018-03-05,240.9364013671875,241.55603625664867,236.88227437527232,236.98851833813964,97307400
2018-03-06,241.54721069335938,241.9986598069212,240.04239832380006,241.91897006990544,79213200
2018-03-07,241.45864868164062,241.81271417822478,239.17490326722677,239.36964334236794,87063500
2018-03-08,242.62716674804688,242.75107755543033,241.14007497859853,242.14030289771503,66901200
2018-03-09,246.8494110107422,246.8494110107422,243.7247359478266,244.04341385082057,113625300
2018-03-12,246.5396270751953,247.77003676416746,246.15014681490726,247.1415683042145,71924800
2018-03-13,244.94635009765625,248.21265765000777,244.33557538373836,247.7080999274709,91968900
2018-03-14,243.68930053710938,246.09698388009483,243.13166152792888,245.911104210368,105895100
2018-03-15,243.42379760742188,244.8489203287661,242.9192399800569,244.20275808192113,83433000
2018-03-16,243.68780517578125,244.7453874886557,243.63448397695296,243.95441116992282,100343700
2018-03-19,240.39060974121094,243.86551897393488,238.72870252592256,242.93237092822022,109208400
2018-03-20,240.79942321777344,241.4393046381475,240.1150893899907,240.7905273119589,59757300
2018-03-21,240.3372344970703,242.86120330347694,240.12394976239543,240.75493518358206,78709600
2018-03-22,234.32952880859375,238.9508706262018,234.05399981664527,238.09770441892513,148785900
2018-03-23,229.3348846435547,235.10271347863127,229.13936456233742,234.77389041514425,183534800
2018-03-26,235.6092071533203,235.8936048603416,230.54350521508673,232.96083148145155,141956100
2018-03-27,231.60118103027344,237.08458584785112,230.03702012928846,236.5513738331236,129941400
2018-03-28,230.9167938232422,233.4141294174248,229.80589051263155,231.7344305933833,146452300
2018-03-29,233.86732482910156,235.7425434424715,230.92565546876068,232.06321920519167,111601600
2018-04-02,228.81942749023438,233.84960106935486,226.33100129597292,233.3341267313607,186286300
2018-04-03,231.752197265625,232.23211509398098,228.25952373637787,230.06362964338052,119956900
2018-04-04,234.2317352294922,234.94270248797312,228.0462332913881,228.17953626214546,123715300
2018-04-05,236.080322265625,236.9690450078597,234.90720173667543,236.00031335175805,82652600
2018-04-06,230.8190155029297,235.60921581408772,229.29041167357283,234.10729969729962,179521200
2018-04-09,231.9565887451172,235.3692801295266,231.01454499887367,232.28541175368105,105442900
2018-04-10,235.64479064941406,236.43576677739333,233.71627780631664,234.86271042631674,103529000
2018-04-11,234.4095001220703,236.08030308116454,234.08067707363097,234.1517629537002,91140200
2018-04-12,236.3380584716797,237.2889984202422,235.5648739398897,235.74262935666223,68890500
2018-04-13,235.64479064941406,237.76885066994706,234.63166099433707,237.65331239312658,85079200
2018-04-16,237.58226013183594,238.3554717693728,236.46248781856696,237.2889935340357,63405300
2018-04-17,240.1239776611328,240.7283025606984,238.84421486107436,239.3596620703125,64682000
2018-04-18,240.3017578125,241.1104716493528,239.83960462382296,240.56836378930137,57303900
2018-04-19,238.96864318847656,239.84846992130542,237.92882576831857,239.64405395073416,77655900
2018-04-20,236.94235229492188,239.11973381617202,236.05362957141818,238.89755313529608,99953100
2018-04-23,236.9067840576172,238.07990436943388,235.82254142790674,237.52000480599133,65558000
2018-04-24,233.71627807617188,238.15989105648165,232.20543881420204,237.93771040746617,112885500
2018-04-25,234.29397583007812,234.73833719162766,231.82332774472928,233.6540943845802,103840900
2018-04-26,236.67572021484375,237.51112165250322,234.88051027522565,235.3248715879525,67731900
2018-04-27,236.8978729248047,237.59107540601627,235.95582922268787,237.288913003607,57053600
2018-04-30,235.0760498046875,238.07993686694329,235.0049368006314,237.5200372270754,82182300
2018-05-01,235.4936981201172,235.60034048079058,232.94304175960642,234.50720204057168,74203400
2018-05-02,233.91180419921875,236.11581893675543,233.52076407707605,235.29820931530213,86368900
2018-05-03,233.39633178710938,234.05397785166107,230.22358550191518,233.0764046600287,136311500
2018-05-04,236.4180450439453,237.10237900282846,232.0899690627082,232.41879218087163,91222100
2018-05-07,237.2178955078125,238.19546886492128,236.49800510669894,237.19123490937622,55304900
2018-05-08,237.2178955078125,237.58224797921966,235.64483883507063,236.84462000803757,67499200
2018-05-09,239.51075744628906,239.83958049181413,237.368932575936,237.89327569199804,59666100
2018-05-10,241.75039672851562,242.07924698811848,240.150706335782,240.25734874574147,72063900
2018-05-11,242.48800659179688,242.7546125668441,241.35931134687678,241.87478572752246,59871500
2018-05-14,242.60354614257812,243.58111947058293,242.05251525518844,242.92347331428894,54790600
2018-05-15,240.9327392578125,241.38596941063537,239.9817994206828,241.3682047197073,87036100
2018-05-16,241.9458465576172,242.40799969539265,240.94158561949808,240.96827333590483,53942600
2018-05-17,241.74151611328125,242.8257590975999,240.9594356496193,241.67929900329233,56536400
2018-05-18,241.13714599609375,241.75926280632322,240.78166229953442,241.39488320280796,64368000
2018-05-21,242.95013427734375,243.49226925911267,242.23916692469527,242.63020710515173,58025900
2018-05-22,242.27467346191406,243.73219165557282,241.9458504142788,243.47445448783296,52966400
2018-05-23,242.9412078857422,242.967895601742,240.8349395681157,240.99493025580148,64694200
2018-05-24,242.44351196289062,242.81678738462114,240.6483020929667,242.54128555115906,76043800
2018-05-25,241.86582946777344,242.4968148657111,241.35925111992563,241.86582946777344,56374800
2018-05-29,239.08419799804688,240.99497371622678,237.96442571228502,240.23065800462132,115908600
2018-05-30,242.27467346191406,242.7190347958349,240.3283957712712,240.3994816511666,69678400
2018-05-31,240.79049682617188,242.16800596982134,240.18617198390376,241.86584354868728,93519900
2018-06-01,243.15451049804688,243.45667292957708,242.02581543022873,242.09692842686027,71258400
2018-06-04,244.3098602294922,244.56759740173055,243.7410918154113,243.9810371761177,45385200
2018-06-05,244.4876708984375,244.86981522949065,243.67003391133608,244.4432184812199,51135000
2018-06-06,246.53164672851562,246.6382891023098,244.47869966799232,245.10081634400737,62732200
2018-06-07,246.50502014160156,247.31376108332609,245.589636811371,247.02049451493454,72969400
2018-06-08,247.2337646484375,247.28708583953232,245.8740200321918,246.04287951121336,72139700
2018-06-11,247.5626983642578,248.28256188748946,247.34051759482395,247.4560559343977,58892500
2018-06-12,247.88247680664062,248.24682914278785,247.2336996566497,247.980223257398,72329000
2018-06-13,247.09153747558594,248.38019606338864,246.88712151868336,248.12245892149596,79070600
2018-06-14,247.7136688232422,248.2468807047724,247.11821272665037,247.96251007517705,77097600
2018-06-15,247.39772033691406,247.736955858396,245.80869124428028,246.92458322628312,120041600
2018-06-18,246.88882446289062,247.01381742017105,245.45156891487696,245.93361455265378,52917600
2018-06-19,245.94253540039062,246.16571374467412,244.18388895769883,244.6034653346898,97531500
2018-06-20,246.3621368408203,247.0316719417853,246.02290136404557,246.6299399838251,53785500
2018-06-21,244.81771850585938,246.37105837537277,244.3178011723348,246.35318667124238,71061400
2018-06-22,245.2640838623047,246.20144932830485,245.0409055004169,246.08539222117082,54898500
2018-06-25,241.9253387451172,244.26424356517674,240.2291886823104,244.1035616867265,137854200
2018-06-26,242.4609832763672,243.3179805771936,241.73788754700536,242.49669944324208,68547400
2018-06-27,240.4523162841797,244.48737031532292,240.3005430464897,243.05011507791994,105110700
2018-06-28,241.82711791992188,242.5948382779115,239.6845842139696,240.39877119710295,76650500
2018-06-29,242.17523193359375,244.29989367456906,242.05917486049844,242.92510774038897,97592500
2018-07-02,242.69308471679688,242.85379385558556,240.35417965097446,240.59522973743017,63554800
2018-07-03,241.83607482910156,243.69293411266978,241.4075897970883,243.5947214638646,42187100
2018-07-05,243.80899047851562,243.87148696696113,241.88966174814325,242.96986478513725,56925900
2018-07-06,245.87115478515625,246.24607918453088,243.4518816770857,243.83576917247797,66493700
2018-07-09,248.08494567871094,248.1385062810553,246.83515288494345,246.87977763908387,50550400
2018-07-10,248.97767639160156,249.07588899850109,248.24564511631993,248.54025569357694,51966800
2018-07-11,247.1566619873047,248.21008468819792,246.85314264754078,247.41555654665993,77054700
2018-07-12,249.39732360839844,249.4508842297889,247.81723079048194,248.42426932853976,60124700
2018-07-13,249.59371948242188,249.8972387488336,248.7635026145797,249.2187951359218,48216000
2018-07-16,249.37054443359375,249.781184947274,248.92418775767408,249.63837478521523,48201000
2018-07-17,250.37924194335938,250.77203788322117,248.5402551537526,248.59381575978452,52315500
2018-07-18,250.90602111816406,251.0131423651172,250.01330773562069,250.45966442689237,44593500
2018-07-19,249.95973205566406,250.62033120105042,249.47765922996248,250.23647100810695,61412100
2018-07-20,249.67410278320312,250.38828992252948,249.51342089314986,249.75444372822977,82337700
2018-07-23,250.13824462890625,250.34355122507282,249.1205385240232,249.46870974204455,47047600
2018-07-24,251.39694213867188,252.2450305455652,250.52210066992276,251.55765121391323,68026900
2018-07-25,253.53944396972656,253.86080759331054,251.10232751711956,251.14695227258161,78882900
2018-07-26,252.94134521484375,253.62872454510446,252.7181669233176,252.8163795381799,57919500
2018-07-27,251.2274627685547,253.36996987005696,250.2990330353032,253.27175721157604,76768700
2018-07-30,249.91510009765625,251.46841252713094,249.38837527459845,251.3077306710021,63742500
2018-07-31,251.14703369140625,251.76300807974076,250.29897235861256,250.68283255903862,68570500
2018-08-01,250.72744750976562,251.86121085080998,250.0757842283887,251.35235772499234,53853300
2018-08-02,252.09332275390625,252.26291321753297,249.2098489770845,249.4151828444507,63426400
2018-08-03,253.173583984375,253.2271446212318,252.03982026950627,252.21837388800034,53935400
2018-08-06,254.10194396972656,254.4143718510928,252.81643455133218,253.20923060936656,39400900
2018-08-07,254.94107055664062,255.32495800826175,254.63755128203195,254.77148008141944,43196600
2018-08-08,254.83401489257812,255.2357469072254,254.36981363138355,254.77154564603083,42114600
2018-08-09,254.48590087890625,255.28933775984004,254.35199927266063,254.89654155254618,35717000
2018-08-10,252.78074645996094,253.58418312481635,252.0665593462929,253.03964099138142,77076000
2018-08-13,251.83450317382812,253.67349094583614,251.53989243982772,253.0575164039692,65732900
2018-08-14,253.4413604736328,253.6824105575557,252.17372254359987,252.56651866814778,43842000
2018-08-15,251.5487518310547,252.2272226549265,250.10256064833666,252.08438525814043,102925400
2018-08-16,253.58419799804688,254.4590670473083,252.95928764236666,252.99500381100808,69967900
2018-08-17,254.47683715820312,254.9231937837165,252.96814958449227,253.37879005179957,65618500
2018-08-20,255.02145385742188,255.289256985179,254.47688450638043,254.932177067019,39807500
2018-08-21,255.6195831298828,256.485516324137,255.0571692597496,255.53924218321438,67272000
2018-08-22,255.46786499023438,255.99456274933078,254.94113998768074,255.20897041594725,44993300
2018-08-23,255.12855529785156,256.15517019913943,254.80716432604746,255.2892371620289,49204900
2018-08-24,256.6640319824219,256.8068693920913,255.6552615065038,255.70882212969855,57487400
2018-08-27,258.69049072265625,258.79761197284716,257.7085005234876,257.86918239877394,57072400
2018-08-28,258.8154296875,259.26178629915216,258.3512013755766,259.1546378278614,46943500
2018-08-29,260.2081298828125,260.4402168575375,258.78871874651185,259.0297415737676,61485500
2018-08-30,259.1546630859375,260.1009370153914,258.55656042436004,259.72601268139175,61229500
2018-08-31,259.16357421875,259.6099308313335,258.2530165367201,258.7439979131837,66140800
2018-09-04,258.7171936035156,259.074273411765,257.70842339371495,258.74397390804825,57594400
2018-09-05,258.0209655761719,258.5655349434943,257.00328641681773,258.360201043774,72452400
2018-09-06,257.24444580078125,258.43174332422984,256.20889438700453,258.12822386141943,65909900
2018-09-07,256.7443542480469,257.72634434096216,255.94982632268187,256.1908763529805,73524800
2018-09-10,257.1907043457031,258.02985701793557,256.99430633212853,257.76202668481704,50210900
2018-09-11,258.038818359375,258.485175095678,256.19092217610506,256.53906626382576,50530500
2018-09-12,258.10125732421875,258.70829581188633,257.30675667724586,258.0476967072744,59810800
2018-09-13,259.6278381347656,259.815327572716,258.8868979656381,259.1725728052701,51034200
