Date,Close_XLK,High_XLK,Low_XLK,Open_XLK,Volume_XLK
2017-06-14,51.07535171508789,51.53285218081992,50.654452124322795,51.523703707303966,16180600
2017-06-15,50.84659957885742,50.91980132605109,50.279299999912126,50.49889826059031,14750500
2017-06-16,50.75749588012695,50.86773742385113,50.54619812777417,50.84936324914452,21611300
2017-06-19,51.510807037353516,51.547555377861116,51.1157711381834,51.14333064130678,9929200
2017-06-20,51.0974006652832,51.51999960267015,51.0974006652832,51.492436593037695,10957700
2017-06-21,51.3821907043457,51.40975020712273,51.11577049578579,51.271949188723,12293200
2017-06-22,51.400569915771484,51.575119291336904,51.23520587386112,51.538370947686836,8792800
2017-06-23,51.72210693359375,51.85072262631418,51.27195200907224,51.35463402646606,16423600
2017-06-26,51.44649887084961,52.107954977776636,51.39137636043415,51.99770995694572,9727900
2017-06-27,50.601314544677734,51.262767231705666,50.601314544677734,51.17089987377584,12895500
2017-06-28,51.235206604003906,51.281140281963616,50.454320060628916,50.794236987463734,12976000
2017-06-29,50.3165168762207,50.99634369180455,49.91229562113072,50.99634369180455,20973400
2017-06-30,50.270591735839844,50.61050520134683,50.22465454752867,50.52782316870833,15371900
2017-07-03,49.921485900878906,50.57375327639621,49.866363381512514,50.481885915300744,16552600
2017-07-05,50.417572021484375,50.51862820929173,49.93985409108629,50.10521812485927,14809400
2017-07-06,49.95823287963867,50.23383845989623,49.83880250987153,49.976607052257854,12757400
2017-07-07,50.5369987487793,50.70236278213699,50.10521799902512,50.14196634077455,8818200
2017-07-10,50.904476165771484,51.02390652656594,50.47269190294797,50.54618858790297,5594200
2017-07-11,51.01472091674805,51.09740294029687,50.65643331620816,50.8493568696504,6856500
2017-07-12,51.676177978515625,51.722111658037946,51.336264544632286,51.363824051442656,16551900
2017-07-13,51.77723693847656,51.960975170883366,51.65780656173485,51.749677430195895,8125100
2017-07-14,52.2365837097168,52.29170272938298,51.92422974838497,51.997722942778374,6689600
2017-07-17,52.24576950073242,52.3927593953174,52.14471329110859,52.282517850507546,9837100
2017-07-18,52.484622955322266,52.484622955322266,52.016090322274515,52.14470602404761,9920200
2017-07-19,52.75105667114258,52.796993869002556,52.52138469990734,52.567321897767314,6673600
2017-07-20,52.86128234863281,52.91640135861873,52.55811377565074,52.898030691633345,10372900
2017-07-21,52.79697799682617,52.80616333092711,52.576491428737356,52.63161394688834,5805000
2017-07-24,52.92558670043945,52.97152037389837,52.65916648805724,52.76940800526157,5378100
2017-07-25,52.82453155517578,52.934773074548545,52.59485967884893,52.760223710165434,6880300
2017-07-26,53.026641845703125,53.11850919082082,52.852088983659094,53.10932385811488,10602600
2017-07-27,52.82453155517578,53.46761350979391,52.17226426749105,53.403305664783566,23047200
2017-07-28,52.769412994384766,52.870469188257594,52.51218159508299,52.55811527288474,10293100
2017-07-31,52.512184143066406,52.97152795240202,52.45706162432068,52.85209758071052,10982800
2017-08-01,52.77859878540039,52.82453246055009,52.585675247062795,52.77859878540039,8307200
2017-08-02,52.92558670043945,53.32980793319841,52.59485864431183,53.32062260031249,12573900
2017-08-03,52.80616760253906,52.99909117490086,52.6499923785839,52.99909117490086,10687800
2017-08-04,52.92558670043945,53.090950728503266,52.80615634583456,52.91639786303888,4756900
2017-08-07,53.247127532958984,53.247127532958984,52.98070731250222,52.99908148334559,7683000
2017-08-08,53.17364501953125,53.587055185140976,53.02665512781618,53.17364501953125,10460700
2017-08-09,53.146080017089844,53.18282836477258,52.8061665623128,52.833726070817185,6972800
2017-08-10,52.09877014160156,52.916401500727346,52.07121063653459,52.8612824905934,14911900
2017-08-11,52.457061767578125,52.63161465849205,52.11714832900573,52.18145618212713,14968100
2017-08-14,53.29306411743164,53.3665608048178,52.82453500114717,52.93477652771146,9758500
2017-08-15,53.37574005126953,53.49517040239419,53.210376028024484,53.403303058153405,7052600
2017-08-16,53.53192138671875,53.72484492186479,53.35737202223158,53.45842470408328,9055900
2017-08-17,52.484622955322266,53.412495878481785,52.484622955322266,53.32981385526836,12968900
2017-08-18,52.429500579833984,52.79697701833315,52.22738818820794,52.48462309696337,16696500
2017-08-21,52.4111213684082,52.5213628875528,52.06201913584981,52.466243880237855,7978600
2017-08-22,53.192012786865234,53.22875762698134,52.649986969358466,52.68673180947458,8461200
2017-08-23,53.06340408325195,53.21039398635453,52.87966933276052,52.89804350871281,8923700
2017-08-24,53.017459869384766,53.24713176641504,52.75103962774604,53.19201275401739,8093900
2017-08-25,53.00827407836914,53.34818750177847,52.898032550009496,53.19201229531189,8333100
2017-08-28,53.10932540893555,53.21037808970998,52.962335549746314,53.13688491237269,5993300
2017-08-29,53.3390007019043,53.41249388395238,52.613236692411824,52.67754454089699,8689800
2017-08-30,53.724849700927734,53.7615980455144,53.2746947455437,53.394121608677814,7654000
2017-08-31,54.046390533447266,54.13825788712538,53.78915563502173,53.85346348349938,9425800
2017-09-01,54.00046157836914,54.230133502066884,53.93615372009501,54.184199818230425,6013100
2017-09-05,53.52273941040039,53.94533838069937,53.1644517979091,53.844282181378205,11901700
2017-09-06,53.568668365478516,53.76159189571741,53.33899649485661,53.688095214951375,9113700
2017-09-07,53.752403259277344,53.86264828083846,53.55029439544458,53.74321792640457,7693800
2017-09-08,53.311439514160156,53.74322380118715,53.27469467413777,53.669727112112334,6259200
2017-09-11,54.064762115478516,54.11988463132713,53.734037533931705,53.734037533931705,7037300
2017-09-12,54.19337844848633,54.29443113208355,53.94533239707906,54.22093795269332,7861700
2017-09-13,54.1198844909668,54.13825866286868,53.908586770867544,54.12906982466026,8128300
2017-09-14,53.936153411865234,54.18419950858314,53.816726535476015,53.917779237532564,7626700
2017-09-15,54.15650939941406,54.20260718753901,53.79693821115357,53.88913730443925,13123800
2017-09-18,54.20260238647461,54.40543333966553,53.99976791624821,54.239482020522225,10412000
2017-09-19,54.44231033325195,54.552945712993484,54.147280309251,54.2855771717044,5616100
2017-09-20,54.221031188964844,54.45152357938668,53.84302380935443,54.43308376610876,8950800
2017-09-21,53.92600631713867,54.20259650842977,53.7508298329274,54.20259650842977,8104600
2017-09-22,53.95366287231445,54.02741861344978,53.72317046608466,53.75082842938103,4824800
2017-09-25,53.317508697509766,53.77849354109728,53.07779460930452,53.77849354109728,13573100
2017-09-26,53.51112747192383,53.732398252051006,53.34517262831062,53.60332304413755,9053300
2017-09-27,54.05508804321289,54.22104288146674,53.667858914942066,53.75083633406899,7635500
2017-09-28,54.1196174621582,54.1472754253401,53.80614765030175,53.91678302006433,5589200
2017-09-29,54.4884033203125,54.53450461509713,54.1472755445233,54.211813136779774,12428700
2017-10-02,54.57139205932617,54.746568575000744,54.30402348604283,54.62671151433431,7571900
2017-10-03,54.700469970703125,54.72812793927625,54.552951426218016,54.61749254794809,6466000
2017-10-04,54.663578033447266,54.74655543752961,54.42386396963832,54.608258591714076,6649600
2017-10-05,55.18910217285156,55.19832032158238,54.801873102492316,54.82953458275476,6422700
2017-10-06,55.27207946777344,55.299737430944944,54.98626761920625,55.00470743366559,5926400
2017-10-09,55.410362243652344,55.53021925628486,55.318166705956145,55.35504632784835,6949200
2017-10-10,55.4656982421875,55.63165307323312,55.17988636271219,55.585555290617194,5472900
2017-10-11,55.65008544921875,55.668525263206774,55.39193508745623,55.39193508745623,4980900
2017-10-12,55.51179122924805,55.77916326917216,55.44725363575396,55.52101289519581,6106400
2017-10-13,55.77916717529297,55.88058440561006,55.714629577279425,55.714629577279425,5950000
2017-10-16,55.98200225830078,55.99122040796149,55.788385945072314,55.917464659569745,8306400
2017-10-17,55.98200225830078,55.98200225830078,55.79760761176838,55.963562441944006,5131700
2017-10-18,56.12029266357422,56.19405192513482,55.94511969292052,56.14795414517703,6091300
2017-10-19,55.95433044433594,56.01886803115133,55.585544736395825,55.8805747095618,6872600
2017-10-20,56.332340240478516,56.396877830070075,56.203265061295404,56.29546413002252,7407400
2017-10-23,56.064971923828125,56.470637276498174,56.000434334017775,56.424539500495754,7054900
2017-10-24,56.22170639038086,56.31390546159301,55.99121398790289,56.175608613292255,8035800
2017-10-25,55.91746139526367,56.25858918536154,55.54867212372777,56.092634364873895,9225900
2017-10-26,56.1479606628418,56.38767125666908,56.11108102778049,56.240156233459466,9436400
2017-10-27,57.65998077392578,57.81671392086368,57.05148096651488,57.05148096651488,14539200
2017-10-30,57.78905487060547,58.01032560530041,57.05147989323079,57.05147989323079,8574700
2017-10-31,58.03799819946289,58.157855255312874,57.77984427016788,58.01033671455253,10111300
2017-11-01,58.04720687866211,58.38833817295746,57.742958730574514,58.31457891461198,9550700
2017-11-02,58.07487106323242,58.13018699253223,57.63232252662289,58.04720958154734,10224600
2017-11-03,58.535858154296875,58.59117408572863,58.037993669199224,58.37912147549118,7659700
2017-11-06,58.66493225097656,58.68337206678669,58.462097794100394,58.49897742572065,6000200
2017-11-07,58.69259262084961,58.74791207054647,58.45288203956733,58.72947225398085,5775600
2017-11-08,59.015281677246094,59.02449630959203,58.53585701761387,58.69259017634072,9100500
2017-11-09,58.545074462890625,58.646491690040165,57.95501443260445,58.56351427846647,10245400
2017-11-10,58.545074462890625,58.591172243312634,58.33302185932123,58.47131520058725,5983200
2017-11-13,58.52664566040039,58.6004049365832,58.31459301692859,58.323811167933506,4300300
2017-11-14,58.406776428222656,58.47131402292066,58.084088454732644,58.351460499644446,7370800
2017-11-15,57.973445892333984,58.20393827825783,57.81670924104773,58.12096087864386,8492500
2017-11-16,58.784793853759766,58.904650914473365,58.397568219657636,58.397568219657636,7641100
2017-11-17,58.406776428222656,58.74790773395225,58.36990031484889,58.70180643742357,8302100
2017-11-20,58.628047943115234,58.67414572044612,58.462093131096076,58.54507053710565,6579900
2017-11-21,59.24577331542969,59.28265294653705,58.81244644250615,58.85854422287275,8174000
2017-11-22,59.13513946533203,59.264214668180536,59.033722229655204,59.245778368089745,12115800
2017-11-24,59.467037200927734,59.4946951625468,59.20888684705701,59.227323143446526,4339100
2017-11-27,59.467037200927734,59.54079645462497,59.26420277029514,59.36561998561144,6889100
2017-11-28,59.66066360473633,59.715979540619664,59.319532253956325,59.55924636623609,11311600
2017-11-29,58.34225082397461,59.56847240931896,57.93658535721011,59.55925074130394,33640200
2017-11-30,58.85853958129883,59.01527624262731,58.38833663138325,58.60038921797537,21047500
2017-12-01,58.55429458618164,58.8493281283063,57.70608414330863,58.498978654624466,19211800
2017-12-04,57.61388397216797,58.95073712774741,57.55856452799918,58.923079164180535,16805500
2017-12-05,57.63233184814453,58.29615124339058,57.263546030702315,57.51247830391958,13927100
2017-12-06,58.00111389160156,58.13018908733275,57.263538832398126,57.401832177666414,13262100
2017-12-07,58.360687255859375,58.47132264636762,58.00111959893083,58.250051865351125,11685500
2017-12-08,58.637264251708984,58.92307608944754,58.498970924056025,58.74790313427318,10059000
2017-12-11,59.14435577392578,59.14435577392578,58.572732045906605,58.60961167681788,11421600
2017-12-12,59.12591552734375,59.337971657633645,58.886204947979834,59.107479227961065,8397000
2017-12-13,59.14435577392578,59.43016412090019,59.070596512103236,59.32874689441178,10356100
2017-12-14,59.070613861083984,59.40252360269663,59.042955888295,59.21813242805513,10946000
2017-12-15,59.74427795410156,59.8275682614405,59.1057483490681,59.253813338502574,21305200
2017-12-18,60.27176284790039,60.336541063527434,60.06817921328395,60.16996750044418,10760800
2017-12-19,59.901615142822266,60.188489134589304,59.75354659204115,60.151471996894024,11976800
2017-12-20,59.88309860229492,60.16072358426951,59.596224631805335,60.16072358426951,8965200
2017-12-21,59.76279830932617,60.08668941530958,59.707269076660026,59.984894059100995,15941900
2017-12-22,59.72578811645508,59.781310295278175,59.568470569591355,59.66100988772899,5485500
2017-12-26,59.32784652709961,59.39262473817335,59.11500332926478,59.355607608946144,6219100
2017-12-27,59.39263153076172,59.50368293114401,59.29083617881869,59.33710936071871,5346600
2017-12-28,59.49443435668945,59.60548577102258,59.392638991958385,59.56846863291153,9658000
2017-12-29,59.17979431152344,59.54995509323414,59.13352465507816,59.53145005477484,6693200
2018-01-02,59.910865783691406,59.910865783691406,59.27233955666149,59.42040105122738,13722800
2018-01-03,60.41059112548828,60.447608266998,59.95714349751542,60.021921730082965,11331800
2018-01-04,60.71597671508789,60.87329426990076,60.51238596871935,60.651198483088606,10746600
2018-01-05,61.35451889038086,61.41004108001399,60.91032019241945,61.03062062339083,9678000
2018-01-08,61.585845947265625,61.69689028179084,61.28971595470516,61.32672602601627,6733900
2018-01-09,61.42853927612305,61.72466935499022,61.326743899609525,61.70616431394139,10606400
2018-01-10,61.21569061279297,61.23419565114537,60.91956057707583,61.09538315246299,10407800
2018-01-11,61.46556091308594,61.493322006838156,61.206447957667216,61.354516538077064,7887800
2018-01-12,61.826446533203125,61.909736844151745,61.308220812797195,61.391504063449894,8154300
2018-01-16,61.585845947265625,62.42796274536424,61.428521372861674,62.205867016017876,18221800
2018-01-17,62.51128387451172,62.56680606914667,61.73393784812524,61.93752864218597,14688100
2018-01-18,62.6223030090332,62.78887658606056,62.45572943200584,62.511258664546006,14922900
2018-01-19,62.742610931396484,62.84440628813467,62.418712763431344,62.742610931396484,11947200
2018-01-22,63.353370666503906,63.362626714598264,62.56677602558796,62.69633245772489,9002100
2018-01-23,63.63101577758789,63.760572250752666,63.42742501681517,63.55698148997994,10230100
2018-01-24,63.14054870605469,63.908631466383916,62.92770190191415,63.79758709926538,18509500
2018-01-25,63.029483795166016,63.59398274158581,62.87216626853663,63.538460569904025,12975900
2018-01-26,64.02892303466797,64.02892303466797,63.32561162305047,63.464424107754695,10048600
2018-01-29,63.4459342956543,63.84385979274869,63.36265101175718,63.84385979274869,27589900
2018-01-30,62.87217330932617,63.24233057571908,62.70559971533045,62.92769548722565,14831200
2018-01-31,63.3441276550293,63.4459230241293,62.927697188927446,63.24233228592929,15067900
2018-02-01,63.39963150024414,63.84382287812726,63.10350156155717,63.112750547554356,16325000
2018-02-02,61.52109146118164,62.74262903418694,61.511835409635765,62.687099785210336,21964700
2018-02-05,58.948455810546875,62.02080476010489,58.920691186291265,60.864045437017815,49279800
2018-02-06,60.641929626464844,60.74372497815216,57.81943851491256,58.15258565492626,45134700
2018-02-07,59.864601135253906,61.11389959152869,59.864601135253906,60.49387838838233,23712600
2018-02-08,57.384498596191406,60.14221161307322,57.365993558825934,60.03116726828722,27814300
2018-02-09,58.7911262512207,59.2168163038048,56.42208575756421,58.30991401840953,36350200
2018-02-12,59.8460807800293,60.21624506497866,58.98545534829629,59.42039432344131,17814800
2018-02-13,59.99414825439453,60.14220972957116,59.32785396535879,59.50368358615888,9542000
2018-02-14,61.09539031982422,61.197185693446876,59.62399601794764,59.66101315929204,16058800
2018-02-15,62.261383056640625,62.261383056640625,60.9565628322946,61.678379176864134,12152500
2018-02-16,62.16884994506836,62.8351441940535,62.01153243080685,62.07631064610841,10167100
2018-02-20,62.224365234375,62.714829818915256,61.78942281101434,61.854201019155596,16917600
2018-02-21,61.826446533203125,62.992461464412386,61.8171975455501,62.46497969605752,14551200
2018-02-22,61.90049743652344,62.464996488128875,61.724667779705996,62.039309951889955,10979400
2018-02-23,63.196067810058594,63.196067810058594,62.26140442400185,62.40947298667517,10386200
2018-02-26,64.18624114990234,64.18624114990234,63.464424695115476,63.464424695115476,10797200
2018-02-27,63.5384635925293,64.51013694466704,63.53846359252929,64.21400691444933,12790600
2018-02-28,63.08499526977539,64.16771979575586,63.07574628292774,63.89935797126796,15232000
2018-03-01,62.03931427001953,63.47369153451648,61.56735450904263,63.23309068878562,21486800
2018-03-02,62.63155746459961,62.761113903403356,61.16941244347575,61.335986016265764,19196100
2018-03-05,63.270111083984375,63.482950847706135,62.19663503292252,62.33544756508379,10888900
2018-03-06,63.40890121459961,63.71428729940908,63.131283277743066,63.631004036441205,10151900
2018-03-07,63.76057052612305,63.82534876095328,62.93695851458236,62.93695851458236,11109800
2018-03-08,64.03816986083984,64.09369908902462,63.640244516946325,63.9548866090067,7624000
2018-03-09,65.25050354003906,65.25050354003906,64.40837908426053,64.49166945453467,12342500
2018-03-12,65.45407104492188,65.71318399731497,65.26898532157078,65.44481499367971,13506200
2018-03-13,64.7044677734375,66.01854426324024,64.48237202903478,65.78719247023429,13809400
2018-03-14,64.64894104003906,65.08388350984318,64.32504996474746,65.02835428243895,13881400
2018-03-15,64.68595123291016,65.06536443461174,64.3713091790232,64.66743913899583,11501400
2018-03-16,64.61914825439453,65.02760368815727,64.53559733276707,64.79552802486248,12202300
2018-03-19,63.338077545166016,64.11784818226603,62.81822337138057,64.01573434897168,19868400
2018-03-20,63.31023406982422,63.551594727301925,62.957481633808136,63.180272273271626,9382800
2018-03-21,62.929630279541016,63.765103985245155,62.76253553840019,63.1709909239414,10933500
2018-03-22,61.30509948730469,62.53045853473898,61.25868152818621,62.16842111725064,21195100
2018-03-23,59.6712760925293,61.42576703117485,59.64342815419923,61.26795732571438,20950800
2018-03-26,61.93635177612305,62.01989561215684,60.042613586434456,60.88736528556383,25125800
2018-03-27,59.94976806640625,62.35406777757039,59.485616886732714,62.31693483331031,29748600
2018-03-28,59.550594329833984,60.53459250755758,59.19783846211814,59.81051784226025,26811000
2018-03-29,60.72956085205078,61.332959022711805,59.55990455095253,59.97763793243226,17684100
2018-04-02,59.281394958496094,60.757392452830246,58.622301069606095,60.48819097512521,26017100
2018-04-03,59.86623001098633,60.005476811230224,58.863665089287274,59.72698321074244,18050700
2018-04-04,60.701690673828125,60.86878538170336,58.64085830416191,58.770823608992345,18149200
2018-04-05,60.95233917236328,61.35150240650997,60.54388384873469,61.25867358269945,16369100
2018-04-06,59.45777130126953,60.87807283407576,59.19784422235882,60.32109281291051,20238900
2018-04-09,59.921939849853516,61.0915961082619,59.84767393689154,59.89408482070232,10929700
2018-04-10,61.397926330566406,61.648571969853926,60.53460472863843,60.86879419276448,15648900
2018-04-11,61.035884857177734,61.583579892092544,60.933771023145226,61.01732192480159,8657800
2018-04-12,61.76924133300781,62.03844987360796,61.33293808039326,61.41648897759302,10628000
2018-04-13,61.56502151489258,62.22411543998686,61.26796499819676,62.19626749816944,11210800
2018-04-16,62.038455963134766,62.27053158135773,61.63000060869889,61.99203800653585,9738700
2018-04-17,63.18956756591797,63.39379530299054,62.47477756855186,62.58616936521843,15222800
2018-04-18,63.02244567871094,63.263806271644334,62.64184539983985,63.124559503321805,9882200
2018-04-19,62.32621765136719,62.6882549922087,62.10342707601503,62.62327411263162,12905800
2018-04-20,61.46290969848633,62.186984539141264,61.202986123111344,62.14057366204502,16238500
2018-04-23,61.24013137817383,61.871377509075735,60.952359802246725,61.69499772646871,18960300
2018-04-24,60.172576904296875,61.694992668894606,59.73627352985964,61.59287881179708,17423800
2018-04-25,60.18184280395508,60.386070453300775,59.41135015683624,60.2653866155684,15290800
2018-04-26,61.27724838256836,61.51860192684805,60.68313536491926,60.93377391702073,16543400
2018-04-27,61.16585159301758,61.93634437326489,60.8409471321862,61.889926414980664,13156500
2018-04-30,60.76667404174805,61.70426144553926,60.692408150235124,61.323654063324476,8686100
2018-05-01,61.52786636352539,61.56499930001171,60.53458333026255,60.683115076207834,9273900
2018-05-02,61.46290969848633,62.14985158803252,61.351510845160085,61.917775955392536,13293700
2018-05-03,61.60215377807617,61.834229400482315,60.64600334694463,61.1844204906995,15545400
2018-05-04,62.77181625366211,62.88320801854652,61.2958116274709,61.37007752565108,10841300
2018-05-07,63.208106994628906,63.505170561616175,62.96675347002963,63.06886730058519,13457400
2018-05-08,63.34733963012695,63.4030425776952,62.818207663722404,63.105986159404644,15147400
2018-05-09,64.12712860107422,64.12712860107422,63.30094006890765,63.50516772088319,14413300
2018-05-10,64.96260070800781,65.0090115754616,64.35920277203039,64.4241836523735,11566300
2018-05-11,64.8697738647461,65.12041949705112,64.65626826340484,64.89762888796892,8760600
2018-05-14,64.8604965209961,65.37105863315377,64.79551563099835,65.08328713207607,10130900
2018-05-15,64.24784088134766,64.4613536580262,63.91365128104402,64.40565066971637,14262600
2018-05-16,64.53557586669922,64.68410764134853,64.20139353850792,64.3499182307724,6680500
2018-05-17,64.2013931274414,64.73980310113579,63.941462523469376,64.303499868878,10800100
2018-05-18,63.93220138549805,64.27566880818311,63.87649841454336,63.98789727406608,7882900
2018-05-21,64.4891586303711,64.80477799675509,64.16425425839223,64.51700656477155,11289200
2018-05-22,64.39634704589844,64.89763124633932,64.25710025426719,64.80479533032779,7391000
2018-05-23,64.8697738647461,64.8697738647461,63.85792757494236,63.8672125826833,14693800
2018-05-24,64.79552459716797,64.92548639514708,64.1457085248856,64.8512204870485,11200700
2018-05-25,64.74908447265625,64.98116004424283,64.59127478374963,64.84191328481401,9391400
2018-05-29,64.39634704589844,64.75838445470806,63.96932874531236,64.42419498774748,29330400
2018-05-30,64.8697738647461,64.95332476964303,64.53558440992991,64.72124915281988,9965200
2018-05-31,64.88834381103516,65.3153620956481,64.73981201688156,64.86977379557308,15284000
2018-06-01,65.99300384521484,66.00228885082352,65.21323335130589,65.32463217145751,12722900
2018-06-04,66.52216339111328,66.58714428559357,66.09513799037272,66.16011888485302,9933000
2018-06-05,66.75423431396484,66.87491108594236,66.5035886798147,66.68924634168562,17274800
2018-06-06,67.1905517578125,67.1905517578125,66.52217971446002,66.86564720568532,17689500
2018-06-07,66.652099609375,67.15337655597587,66.16937850781206,67.15337655597587,19523600
2018-06-08,66.54071807861328,66.6613948441525,66.01158597988677,66.15083276005385,9904800
2018-06-11,66.61498260498047,66.82848819212006,66.42931787444029,66.57784965887242,7323500
2018-06-12,66.93988800048828,66.9955838792648,66.62426149518879,66.7356603351272,7813400
2018-06-13,66.5964126586914,67.2369435855344,66.56856471967828,66.93988709875228,14639000
2018-06-14,67.06986999511719,67.23696476421368,66.75425047703912,66.85635725812098,11327400
2018-06-15,66.81367492675781,66.9161504551555,66.41309070869553,66.83230361034295,16820600
2018-06-18,66.88816833496094,66.93474357291186,66.14289345306594,66.34784440096047,8290200
2018-06-19,66.54350280761719,66.57144938252742,65.6957521288295,66.068389711731,12956700
2018-06-20,66.68323516845703,66.99997245786764,66.60870623890045,66.70186384711121,11465600
2018-06-21,66.17086791992188,66.98135416268426,66.01249925066621,66.94408969212921,14817100
2018-06-22,65.95661926269531,66.35720351677492,65.6864571278535,66.3385677240424,15692900
2018-06-25,64.58716583251953,65.49080968142589,64.01889510501081,65.42559863601362,18027700
2018-06-26,64.84800720214844,65.27653792591384,64.63373828653044,64.79211405349616,13859500
2018-06-27,63.9630012512207,65.35106897830126,63.94436546275285,65.052960330053,22054600
2018-06-28,64.74552917480469,64.95979808209458,63.879149867015684,63.879149867015684,17799000
2018-06-29,64.71759033203125,65.27654318600703,64.68032586077004,64.99706320528355,10009600
2018-07-02,65.29519653320312,65.31383232960899,64.06549694694817,64.15866171402982,12545600
2018-07-03,64.52196502685547,65.53739533906435,64.47538265525219,65.49082007493308,6361400
2018-07-05,65.43492126464844,65.47218574126647,64.73622831987258,64.92255070296278,13660000
2018-07-06,66.19879913330078,66.30127462667804,65.31379126228197,65.47215989478524,12801900
2018-07-09,66.7018814086914,66.72051719972202,66.20813955845675,66.55283061780537,8727600
2018-07-10,66.86024475097656,67.04656710903116,66.7111939720041,66.7111939720041,11493100
2018-07-11,66.59940338134766,66.86024758621409,66.28266602043028,66.38514154483804,12974900
2018-07-12,67.65209197998047,67.68935644588778,66.81365926574117,66.88818819755579,11853300
2018-07-13,67.57758331298828,67.74526990612115,67.35400355796855,67.66142305581859,9258400
2018-07-16,67.41921997070312,67.7359573898483,67.2887978442936,67.59621736656014,6666000
2018-07-17,67.9222640991211,68.03405040594924,66.89750890338844,66.93477337482156,7451600
2018-07-18,67.81046295166016,67.91293845954704,67.56824746870296,67.90362056588357,7082000
2018-07-19,67.56824493408203,67.90361801868212,67.44714075088149,67.64277386565318,7455000
2018-07-20,67.5868911743164,67.9595216748664,67.5030443364628,67.82909957817967,7219800
2018-07-23,67.93157196044922,67.96883643027729,67.17698599197573,67.44714806762607,12575500
2018-07-24,68.30423736572266,68.88182622205387,68.02475728193927,68.61166403638961,10778600
2018-07-25,69.16126251220703,69.16126251220703,68.22036141801053,68.32282981307202,15233100
2018-07-26,68.09923553466797,68.32281517069825,67.85702011627855,67.9781313792075,12547200
2018-07-27,66.93476867675781,68.22967876141792,66.51555584063387,68.18310350599897,31775100
2018-07-30,65.89139556884766,66.9999833698046,65.5094400732655,66.89750785184212,17847700
2018-07-31,66.06840515136719,66.49693598423325,65.70508537768787,66.0963517328083,14977000
2018-08-01,66.66460418701172,66.8788730980623,66.30128451357544,66.54349999835644,14661400
2018-08-02,67.5030517578125,67.5868986048843,66.04977274497325,66.04977274497325,13104900
2018-08-03,67.74524688720703,67.74524688720703,67.21424070729368,67.52166720815663,7245700
2018-08-06,68.10857391357422,68.14583838203353,67.55893188813765,67.71730765595737,7500200
2018-08-07,68.36941528320312,68.61163076452615,68.24831109627678,68.35078660347227,10272700
2018-08-08,68.55573272705078,68.6861619192653,68.15515568638757,68.33215302569978,7098600
2018-08-09,68.58368682861328,68.84453099969805,68.5277865723304,68.62095129697833,11723100
2018-08-10,68.0340347290039,68.36008989457244,67.8384016296628,68.07129919185024,11569200
2018-08-13,67.94087219238281,68.65819350454831,67.92224351604706,68.13650527751886,12064400
2018-08-14,68.360107421875,68.44395426164469,67.79183665583733,68.17379216734224,9179500
2018-08-15,67.74524688720703,68.1830954598052,67.21424070729368,67.93156210183739,17792200
2018-08-16,68.0433578491211,68.45325986445263,67.89429998628414,68.26693753590644,9104400
2018-08-17,68.14582061767578,68.33213580393279,67.61481451862765,67.83839416362981,9024100
2018-08-20,68.0433578491211,68.32283068073525,67.77319580333167,68.30420200161568,10619800
2018-08-21,68.1551742553711,68.58370509449382,68.07132740235116,68.22969610447798,8002300
2018-08-22,68.360107421875,68.46258294410943,67.84773691817425,67.95021244040868,6371200
2018-08-23,68.50914001464844,68.88177749358985,68.23897802010264,68.23897802010264,9367500
2018-08-24,69.19853973388672,69.21717552367514,68.68616923424598,68.69548002166889,6557600
2018-08-27,69.83200073242188,69.86926519342134,69.38484141536674,69.57115661289484,8207500
2018-08-28,69.95309448242188,70.11147019495105,69.75746142191092,69.9717302638809,7385200
2018-08-29,70.58659362792969,70.63317598573566,70.02764087160752,70.0369587646627,11182300
2018-08-30,70.3723373413086,70.82881463211866,70.1580684291085,70.39096602140533,10520300
2018-08-31,70.4282455444336,70.61456792258326,70.18603000657502,70.3071413292403,10268900
2018-09-04,70.15807342529297,70.26054894179883,69.68296742055232,70.10218027355195,11073800
2018-09-05,69.28238677978516,70.12081252851276,68.92837784746153,70.06491937392327,16426600
2018-09-06,68.77933502197266,69.32897005893737,68.23901077353564,69.1799192603005,13978800
2018-09-07,68.54641723632812,69.096052111818,68.25761940495457,68.33214833611355,14231000
2018-09-10,68.76068115234375,68.89110323216427,68.38805069998244,68.79794561907394,16654500
2018-09-11,69.34760284423828,69.49665363641277,68.39737650267247,68.56506308603869,13594900
2018-09-12,69.05879974365234,69.20785763208161,68.4998468769852,69.19853973718696,16268200
2018-09-13,69.8692626953125,70.04626710186402,69.46867863822729,69.48730731432637,12727400
2018-09-14,69.81339263916016,70.12081209497295,69.49664818101165,69.93449684251239,9439200
2018-09-17,68.9377212524414,69.8320475941708,68.8631922804288,69.71094334525579,14792100
2018-09-18,69.37554168701172,69.71091481634438,68.85385331137026,68.85385331137026,9651000
2018-09-19,69.19853973388672,69.59912392468213,68.8072734379855,69.366226304626,10435300
2018-09-20,70.01832580566406,70.09284762314009,69.39415494358235,69.60842382593329,13700900
2018-09-21,69.74165344238281,70.39597517104743,69.7136121013789,70.28380980703176,23020500
2018-09-24,70.08751678466797,70.09685914442066,69.13406835354132,69.40514654938822,17256800
2018-09-25,70.00337219238281,70.14358600906202,69.71360220106448,70.00337219238281,10550500
2018-09-26,69.74165344238281,70.38663281176076,69.62013858750852,70.07816379757375,13320600
