Date,Close_XLB,High_XLB,Low_XLB,Open_XLB,Volume_XLB
2017-06-14,45.92668533325195,46.51635361099641,45.800326697509,46.48265754634048,5591200
2017-06-15,45.522342681884766,45.775056742625104,45.32859512820273,45.60657963098701,4860100
2017-06-16,45.718692779541016,45.74408161632022,45.46479472628217,45.73561974689012,4575100
2017-06-19,46.08262634277344,46.14186912946754,45.88797101099427,45.94721379768838,2506400
2017-06-20,45.82871627807617,45.989517624545364,45.82025118018949,45.989517624545364,3458400
2017-06-21,45.34632110595703,45.93028710483985,45.287075090413495,45.887971289585685,4761300
2017-06-22,45.397090911865234,45.566357371986726,45.312459296049084,45.34631323377122,3352100
2017-06-23,45.5748291015625,45.710241653256205,45.32939607120446,45.50712443996059,3345400
2017-06-26,45.71023941040039,45.786409168771314,45.52404917876349,45.72716638209279,4054100
2017-06-27,45.43095016479492,45.86257662153825,45.414023193953476,45.80333383783798,3613200
2017-06-28,45.845645904541016,45.955669591775326,45.67638266693661,45.76101428573882,3296000
2017-06-29,45.29553985595703,45.90489792228278,45.17705428272474,45.82872816399206,4405800
2017-06-30,45.540977478027344,45.744094687277745,45.36324588432096,45.37171098465879,3129200
2017-07-03,45.938743591308594,46.057229151526634,45.60867575113282,45.650991561426494,3108500
2017-07-05,45.78640365600586,46.00645103302319,45.63406415760597,45.98952406336883,5705700
2017-07-06,45.58329391479492,45.82873017209608,45.447881363954615,45.53251299754611,4929400
2017-07-07,45.82026290893555,45.87104382378752,45.48173316205824,45.65946152130555,2623400
2017-07-10,46.10800552368164,46.294198944838556,45.62559823112877,45.811791652285685,3855900
2017-07-11,46.040306091308594,46.15879165327947,45.76101592795773,46.1080107430822,2008600
2017-07-12,46.573509216308594,46.61582827216077,46.209587289716545,46.2857570703635,2901200
2017-07-13,46.52271270751953,46.70044104768344,46.455004828320305,46.61580942717378,2133000
2017-07-14,46.75968933105469,46.852786061665824,46.565033998181285,46.691981443886675,3254400
2017-07-17,46.85277557373047,46.97126112126189,46.68350912219027,46.78506770171878,2989800
2017-07-18,46.658119201660156,46.73428894166116,46.480387655998506,46.72582384361163,2317300
2017-07-19,47.10667419433594,47.14052813074247,46.67504780486444,46.67504780486444,3423100
2017-07-20,46.75968933105469,47.01358745095522,46.615814913557294,46.99666047916322,4520500
2017-07-21,46.76813888549805,46.776603983409494,46.55655663655653,46.62426450589249,2723500
2017-07-24,46.725830078125,46.793537957599526,46.53117476736982,46.71736820743538,2761100
2017-07-25,47.225162506103516,47.32672109277556,47.07282301185082,47.13206578978362,4555200
2017-07-26,46.93741226196289,47.19131035249004,46.86970761111736,47.19131035249004,3812000
2017-07-27,46.76813888549805,47.07281784053205,46.54809476713398,46.98818623235101,3789300
2017-07-28,46.598876953125,46.95433359146635,46.421145405465325,46.81045920789647,4691200
2017-07-31,46.243431091308594,46.75969246586111,46.21804224616338,46.70044967486229,4509800
2017-08-01,46.27726745605469,46.4380687950346,46.04875825109033,46.4380687950346,10532200
2017-08-02,46.3195915222168,46.38729940028142,45.93874277932661,46.14186318503115,3219500
2017-08-03,45.972599029541016,46.471933355658024,45.92181811843964,46.471933355658024,3991800
2017-08-04,46.19265365600586,46.243431346576585,46.0826299456193,46.108018790904666,2636300
2017-08-07,46.2180290222168,46.387295474564155,46.184175086049514,46.260344828181374,2528100
2017-08-08,45.85410690307617,46.16724773882931,45.761010193625204,46.12493193321224,4162000
2017-08-09,45.896427154541016,45.955669933841385,45.74408765677168,45.82025740565635,3454900
2017-08-10,45.37171173095703,45.80333822908112,45.329395914041314,45.72716846723688,6478800
2017-08-11,45.261680603027344,45.43094707142696,45.20243782336088,45.236291762738674,3915000
2017-08-14,45.68484115600586,45.761010898685775,45.49864773423516,45.49864773423516,3579800
2017-08-15,45.693302154541016,45.77793375948558,45.55788964953645,45.71869099032663,1986500
2017-08-16,46.1418571472168,46.1418571472168,45.83717819277289,45.845640062179044,5326700
2017-08-17,45.43939971923828,46.06568455665365,45.43093785035601,45.98951482275839,4452000
2017-08-18,45.45632553100586,45.65944589239735,45.25320839810299,45.2785972325937,3768700
2017-08-21,45.498653411865234,45.62560407500321,45.388632947534425,45.53250735250062,2701600
2017-08-22,46.091087341308594,46.091087341308594,45.62560692817656,45.62560692817656,3120400
2017-08-23,46.006446838378906,46.15878632288923,45.83718038575755,45.88796129009067,4109600
2017-08-24,45.92180252075195,46.082607070376426,45.86255975883401,45.997972247287656,2665200
2017-08-25,46.06568908691406,46.16724766593248,45.9725923776101,46.09107792454641,2914400
2017-08-28,46.133399963378906,46.23496178460879,45.93874464875581,46.23496178460879,2310800
2017-08-29,45.91334915161133,45.972591924495575,45.735620832958574,45.854106378727074,3009800
2017-08-30,46.25189208984375,46.302669775630605,45.752557732505004,45.87950517546182,5141900
2017-08-31,46.60736083984375,46.708919466132876,46.42116733457158,46.46348638830836,4640300
2017-09-01,46.91202926635742,46.96281018218554,46.658131144196396,46.76815161908931,5283700
2017-09-05,46.37883758544922,47.07282724230765,46.32805990179441,46.95434167579371,6828000
2017-09-06,46.4973258972168,46.565033784073485,46.15879614840257,46.42115613874789,6258500
2017-09-07,46.573509216308594,46.59890129551803,46.277295196287476,46.556582239665865,4442600
2017-09-08,46.556556701660156,46.607337603733136,46.35343955034605,46.53963296279141,2719200
2017-09-11,47.165916442871094,47.292867088735456,46.72582495996074,46.81045980003333,5072300
2017-09-12,47.56369400024414,47.72449536000519,47.36903870311576,47.37750057321301,6643700
2017-09-13,47.54676818847656,47.58908399697077,47.30979707811759,47.57215702787524,4390300
2017-09-14,47.70756912231445,47.78373886831345,47.43674407620449,47.546767760089544,4278800
2017-09-15,47.70927429199219,47.79436176580332,47.547606793399396,47.6752380041161,4700900
2017-09-18,47.97304916381836,48.024100348167394,47.717783504436305,47.802870975604,4425700
2017-09-19,48.21980285644531,48.2453316938253,47.92199346933606,48.1262079389816,3032000
2017-09-20,48.38998794555664,48.492096817890065,48.12621480672696,48.37296980016773,4432400
2017-09-21,48.28786849975586,48.4665541063829,48.279361052435796,48.29637594707592,3172400
2017-09-22,48.11770248413086,48.270862541572995,48.04112245540979,48.20279320819829,2943600
2017-09-25,48.202781677246094,48.202781677246094,47.86242535415406,48.08365469204896,5489000
2017-09-26,47.99007034301758,48.3048979013084,47.9730521985317,48.24533601854741,2745300
2017-09-27,47.99007034301758,48.117701557842906,47.64120649575499,48.049632225778566,3968600
2017-09-28,48.33042526245117,48.33893595794492,47.81989389272232,47.94752511221489,4356700
2017-09-29,48.33042526245117,48.39849784288397,48.100685172309404,48.29638897223477,4144400
2017-10-02,48.85797119140625,48.85797119140625,48.25384169086142,48.27085983472059,7515900
2017-10-03,49.06218338012695,49.087708971783876,48.78989958285678,48.926041481491865,3668800
2017-10-04,49.079200744628906,49.223850089562035,49.04516445904034,49.11323703021747,3840500
2017-10-05,49.377017974853516,49.377017974853516,49.113244834325634,49.18131417044015,3670000
2017-10-06,49.266395568847656,49.29192115932215,49.07068855561401,49.16428671519217,2631200
2017-10-09,49.25788879394531,49.34297951209508,49.09622129827926,49.317450673710646,1669500
2017-10-10,49.291927337646484,49.44508739144828,49.12174913943569,49.44508739144828,2572000
2017-10-11,49.31745529174805,49.31745529174805,49.06218960515393,49.26640410195681,2016800
2017-10-12,49.411048889160156,49.47912146374669,49.198326962395775,49.215345106042406,3188100
2017-10-13,49.649288177490234,49.776922610740954,49.62376258919148,49.725868188264975,3357900
2017-10-16,49.615264892578125,49.896056156683606,49.470612290073575,49.87053056336832,3313100
2017-10-17,49.48762893676758,49.58973455281816,49.35999448229509,49.555701511387305,2741100
2017-10-18,49.368507385253906,49.53868558353608,49.32596364715315,49.50464929470381,4439300
2017-10-19,49.555694580078125,49.555694580078125,49.096214503299045,49.266392670166695,2725400
2017-10-20,49.981143951416016,49.981143951416016,49.725875049691275,49.742893192864855,4737400
2017-10-23,49.88753890991211,50.34701572874421,49.86201007573143,50.13429383721655,3146500
2017-10-24,50.1683349609375,50.24491497911382,49.98114188552333,50.015174924584855,4225200
2017-10-25,49.904571533203125,50.2279065651255,49.683338884120005,50.16834467788299,5658900
2017-10-26,50.56825256347656,50.72992004610817,50.14280874466614,50.33000506362393,6992900
2017-10-27,50.30447006225586,50.525702638616316,50.01516817108489,50.525702638616316,5191100
2017-10-30,50.06623077392578,50.525710896033395,49.96412516208371,50.525710896033395,5245700
2017-10-31,50.20237350463867,50.330007955968135,50.10877533978092,50.12579348301677,4005900
2017-11-01,50.449134826660156,50.610802328561164,50.261938485390154,50.45764227586373,5601000
2017-11-02,50.083248138427734,50.51719941642071,49.97263183388881,50.51719941642071,12818800
2017-11-03,50.0577278137207,50.11728969645899,49.8194770368884,50.11728969645899,3791000
2017-11-06,49.845008850097656,50.20238016784667,49.79395441361378,49.989658217982914,3698300
2017-11-07,49.89606475830078,49.9981703950431,49.74290468024747,49.92159035601644,3625800
2017-11-08,49.94710922241211,50.0407073898457,49.81096731865753,49.972634815028904,2566700
2017-11-09,49.52167510986328,49.77694082388677,49.36851503227325,49.69185333450549,4727100
2017-11-10,49.44507598876953,49.581217866766245,49.3429703917416,49.35998528634759,2850000
2017-11-13,49.70035934448242,49.76843193071802,49.09622974809948,49.2578972715897,2704200
2017-11-14,49.249385833740234,49.45359708415381,49.12175136782227,49.40254589449007,3686700
2017-11-15,48.951568603515625,49.07920305754825,48.72182853378429,48.951568603515625,5480600
2017-11-16,49.547183990478516,49.6067458621254,49.079196465019315,49.12174019535586,3507400
2017-11-17,49.615264892578125,49.77693239337346,49.37701412007871,49.419561103443,2825900
2017-11-20,49.68332290649414,49.82797547604967,49.50463730222999,49.5727066175256,4159100
2017-11-21,49.94710922241211,50.19386743730448,49.887547342386924,49.964127366116315,3100200
2017-11-22,49.81095886230469,50.01517006032833,49.81095886230469,49.99815191951328,2375800
2017-11-24,50.06623077392578,50.12579265132356,49.896052590269754,49.92157818176055,1223200
2017-11-27,49.76841735839844,50.09175231070556,49.759906664671156,50.09175231070556,3801200
2017-11-28,50.321495056152344,50.347020646948046,49.827981907455616,49.85350749825132,4400700
2017-11-29,50.398067474365234,50.432103754212676,50.21938187398361,50.381049334441514,3869100
2017-11-30,50.67887496948242,51.027738813092455,50.41509860153175,50.508696772284544,7508600
2017-12-01,50.26194381713867,50.840547800733695,49.87904364477733,50.77247521636747,8183900
2017-12-04,50.780982971191406,51.197916165708214,50.60229731639849,50.619315461504385,6523400
2017-12-05,50.52572250366211,50.88309385015021,50.50870435679892,50.79800636171389,8226800
2017-12-06,50.227901458740234,50.542732254591506,50.21088331470402,50.43211594129568,4038700
2017-12-07,50.56825256347656,50.576760011666124,50.074736175634676,50.17684502918188,3580300
2017-12-08,50.56825256347656,50.797992615139634,50.45763626173981,50.62781443843972,5135200
2017-12-11,50.636314392089844,50.849036270010686,50.55973438620321,50.70438695104608,5228700
2017-12-12,50.64484786987305,50.80651540131048,50.59379342768662,50.7384460576083,6014500
2017-12-13,50.780982971191406,50.84905230573568,50.66185920132946,50.67887734643536,4181700
2017-12-14,50.21939468383789,50.90861492010106,50.193869090380446,50.90861492010106,4184500
2017-12-15,50.5169563293457,50.66231499235382,50.337391214965045,50.41434676061513,5029000
2017-12-18,51.26085662841797,51.30360898354513,50.8162249591451,50.850428147965076,4871300
2017-12-19,51.20101547241211,51.38057736589047,51.15826310660246,51.29507263427118,3154800
2017-12-20,51.218109130859375,51.46607411883238,51.218109130859375,51.44042335568247,4758500
2017-12-21,51.397666931152344,51.50882566566965,51.201003485034455,51.448968453394436,3211900
2017-12-22,51.594329833984375,51.63708218933449,51.38056479543817,51.48317110063757,3005600
2017-12-26,51.55157470703125,51.67983176618602,51.517371519871794,51.619977819554705,1659800
2017-12-27,51.61997985839844,51.72258942392959,51.57722750365825,51.64563388067902,4186600
2017-12-28,51.85085678100586,51.859409210728984,51.568688574271256,51.679844066301975,1565400
2017-12-29,51.75679397583008,52.04751458055709,51.705492450275585,52.04751458055709,2484800
2018-01-02,52.492149353027344,52.509250949810166,51.893606512812774,52.0304160252793,8979200
2018-01-03,52.85981369018555,52.91966763462172,52.509239189147124,52.62894707801946,4952300
2018-01-04,53.32155990600586,53.43271865638279,53.05649004335199,53.08214406992891,4120100
2018-01-05,53.74907684326172,53.80893078757575,53.43270552877395,53.55241341740201,4672000
2018-01-08,53.82603073120117,53.87733224658678,53.560960941793,53.800376711713135,4539100
2018-01-09,53.74052047729492,54.14239972691734,53.706320555761486,53.89443154047818,4755500
2018-01-10,53.41560363769531,53.64647024810161,53.30444491524889,53.637917820792865,4220400
2018-01-11,54.11675262451172,54.11675262451172,53.58661303250761,53.62936864545284,5821300
2018-01-12,54.2022590637207,54.35617014222877,54.014144798478526,54.32196695549466,4548700
2018-01-16,53.56951904296875,54.43312834865073,53.23604284866433,54.36472523362625,8512900
2018-01-17,53.81748580932617,54.05690487443018,53.595171600796405,53.95429530575888,10849400
2018-01-18,53.78328323364258,53.979946671220006,53.46690863850907,53.655022910015965,5893700
2018-01-19,54.10820388793945,54.13385790981553,53.80893414768138,54.0312483459023,4933200
2018-01-22,53.979942321777344,54.03124383765794,53.689221771871324,54.03124383765794,5719000
2018-01-23,53.97138595581055,54.01413830318943,53.58660830581052,53.86877966974221,4021500
2018-01-24,54.2022590637207,54.475878034002726,53.9713924459586,54.108201931099615,5744200
2018-01-25,54.561405181884766,54.79227188080799,54.33908765175282,54.45024641681879,7768300
2018-01-26,54.8007926940918,54.86919906028446,54.20225329888141,54.59558011910397,3881300
2018-01-29,54.17660140991211,54.8264488279772,54.142398227530784,54.75804246321456,5331100
2018-01-30,53.78328323364258,54.202260868804544,53.663572076086496,53.94574348334684,8817500
2018-01-31,53.82603073120117,54.005592558641276,53.466903814525736,53.95428778146043,9912600
2018-02-01,53.090675354003906,53.80037345551152,52.996618232429334,53.4497989871486,9486100
2018-02-02,51.69693374633789,52.87691761779896,51.65418139296661,52.79996207701247,9674700
2018-02-05,49.72175216674805,52.04751370358021,49.72175216674805,51.48317409941852,18570700
2018-02-06,51.346370697021484,51.43187868465605,48.85814533828937,48.99495485670846,19340300
2018-02-07,50.88461685180664,51.816632339912886,50.88461685180664,51.11548343272781,16751000
2018-02-08,49.09754943847656,51.072739446222734,49.08045110683489,50.961580719779334,12800000
2018-02-09,49.95261001586914,50.28608619837913,48.41350247160455,49.63623868875478,26417500
2018-02-12,50.96159362792969,51.2608666961891,50.20059046709802,50.345952417234585,10470200
2018-02-13,50.83332443237305,51.06419105458083,50.636660997558,50.756368891637116,6776300
2018-02-14,51.51737976074219,51.6199860768383,50.311744945775914,50.41435126187203,7999700
2018-02-15,51.90214538574219,51.936348570374285,51.26939951722934,51.88504379342614,6149100
2018-02-16,51.71403884887695,52.21852448119687,51.48317221085302,51.66273406427307,8458500
2018-02-20,51.483177185058594,51.86795495227497,51.29506614692749,51.491729614216744,5243700
2018-02-21,51.30361557006836,52.218529786790896,51.2950664026636,51.5259298023484,4997300
2018-02-22,51.645633697509766,52.12446528777456,51.457519423165415,51.525922538147995,4529400
2018-02-23,52.406639099121094,52.423740694098754,51.679835990651156,51.94490582011135,3532000
2018-02-26,52.63750076293945,52.67170068786623,52.11591358171004,52.6289483353612,3254500
2018-02-27,51.910701751708984,52.663155609014325,51.910701751708984,52.586200063814964,5918600
2018-02-28,50.987247467041016,52.10737439148868,50.9786950372901,52.05607286016818,5570700
2018-03-01,50.46564865112305,51.175346854270266,50.0894233727386,50.961581824366384,9962500
2018-03-02,50.41434097290039,50.55115045370601,49.90985540084307,50.166372769629184,8009700
2018-03-05,51.081302642822266,51.22666132498901,50.11508361159795,50.183486737971684,6580600
2018-03-06,51.645633697509766,52.03040815060238,51.06419254207774,51.31215750340962,8807500
2018-03-07,51.45751953125,51.5943290232981,51.012887866644775,51.098392576001494,8393300
2018-03-08,51.50027847290039,51.67129117528222,51.14970390082583,51.56868485857152,5167300
2018-03-09,52.432281494140625,52.45793225161621,51.62852622921894,51.82518964738717,5863200
2018-03-12,52.304019927978516,52.74865153039104,52.20141363874336,52.49213417640558,4775200
2018-03-13,52.09026336669922,52.79141569855149,52.030409416459925,52.58619982501986,6069200
2018-03-14,51.448970794677734,52.32968502086159,51.3463644837286,52.32113259223494,5429400
2018-03-15,50.77348327636719,51.56013721380397,50.764930846466704,51.51738484969046,5235300
2018-03-16,50.77003860473633,51.044702957071486,50.58120563465939,50.67562211969786,5526500
2018-03-19,50.04045867919922,50.6584551081025,49.67137784241057,50.62412124555069,6341200
2018-03-20,49.988956451416016,50.3837860108028,49.88595487346178,50.22070181617045,3614400
2018-03-21,50.55545425415039,51.01036645020061,49.93745785630317,50.109123886178196,4853700
2018-03-22,49.044795989990234,50.33228627299351,49.01904723209245,50.15203841919475,7699700
2018-03-23,48.083473205566406,49.29371400044125,48.040557515529734,49.156381827769536,7908900
2018-03-26,49.07056427001953,49.11348324926679,48.1950734106201,48.64998577716703,5842100
2018-03-27,48.57271194458008,49.50828825291092,48.32379639597445,49.199290092470385,7291000
2018-03-28,47.954734802246094,48.83881395357799,47.80023566023695,48.6585627717286,11844200
2018-03-29,48.87313461303711,49.130635313537724,48.1349761976086,48.17789188960623,6210700
2018-04-02,47.80881881713867,48.95039212629908,47.38823710896929,48.710061592635405,9329400
2018-04-03,48.486881256103516,48.624213409970714,47.61996937448314,47.920385712119206,6786400
2018-04-04,48.80447769165039,48.847393390270284,47.40540365168786,47.68006805196471,6436700
2018-04-05,49.714298248291016,49.885964303073266,48.95897284606139,49.03622240700052,7694300
2018-04-06,48.504058837890625,49.456802361403895,48.19506385865676,49.225053671285174,7911400
2018-04-09,48.770137786865234,49.35380038377922,48.426805691883764,48.770137786865234,6289200
2018-04-10,49.77437973022461,50.04904408378077,49.35379809707197,49.42246582258969,12802600
2018-04-11,49.405296325683594,49.611292943025,49.216463364572974,49.41387815379899,6457400
2018-04-12,49.928871154785156,50.13487103888861,49.49970773097195,49.62845806781874,3536800
2018-04-13,49.87737274169922,50.3408700168966,49.69712489276369,50.203537854718526,4321800
2018-04-16,50.546878814697266,50.62412837919571,49.98896820377095,50.246465660679846,6332100
2018-04-17,51.121952056884766,51.26786606027962,50.649869635884144,50.873036466585766,4781200
2018-04-18,51.49103546142578,51.71419902901046,51.29361738046637,51.41378590452003,4736200
2018-04-19,50.91595458984375,51.55111797573485,50.727121612422,51.55111797573485,5819600
2018-04-20,50.64128875732422,51.079034049977,50.42670702530166,50.92453821523755,4351100
2018-04-23,50.49537658691406,50.70137322356044,50.3580411301398,50.538292280027264,3097700
2018-04-24,49.13063049316406,50.6842000011512,48.61563241694847,50.6842000011512,8724200
2018-04-25,49.39670944213867,49.55120853670232,48.77013123607814,49.21646158990011,7950500
2018-04-26,49.705711364746094,49.91171126438965,49.34521563319153,49.62846181166193,4937600
2018-04-27,49.57696533203125,49.84304787675323,49.22505139830611,49.714297518990875,7898400
2018-04-30,48.9332160949707,49.825876874426385,48.88171857547806,49.65421083618378,4875200
2018-05-01,48.89030838012695,48.907475314177624,48.25514819154138,48.667144785983936,6281100
2018-05-02,48.778724670410156,49.15638736926771,48.684308177131356,48.96755438271011,6370300
2018-05-03,49.001888275146484,49.31946834650192,48.315227334003254,48.83880732483048,9760800
2018-05-04,49.61129379272461,49.88595813672217,48.65855041699553,48.68430245029717,4452900
2018-05-07,49.59413528442383,49.90313354246201,49.422472495965124,49.66280301921356,4945800
2018-05-08,49.491127014160156,49.69712690288796,49.225044506690324,49.47396008391141,3674600
2018-05-09,50.20354461669922,50.27220906990825,49.679964654668325,49.679964654668325,12032900
2018-05-10,50.564029693603516,50.85586092524184,50.21211585023878,50.24644970672723,4833000
2018-05-11,50.546878814697266,50.95887540060306,50.4782143541752,50.598379615782164,3552500
2018-05-14,50.74427795410156,50.90736213666025,50.54686318902345,50.69278044319402,2785800
2018-05-15,50.589786529541016,50.67562118447251,50.17779000864172,50.486788217880516,7163800
2018-05-16,51.190616607666016,51.25928433240349,50.589787113242394,50.589787113242394,3362400
2018-05-17,51.31078338623047,51.49961636064856,51.07045289097648,51.07045289097648,10367300
2018-05-18,51.379451751708984,51.52536576156775,51.2249526387659,51.250701399503924,3275400
2018-05-21,51.65411376953125,51.77427901319847,51.473865904030404,51.65411376953125,5296000
2018-05-22,51.22496032714844,51.80862300270069,51.17345952368514,51.654123866568746,3852500
2018-05-23,51.10478973388672,51.12195666658536,50.64987420301676,50.890207986540126,3649400
2018-05-24,50.92453384399414,51.190613073337765,50.66703316826442,51.00178011760453,3549400
2018-05-25,50.64986801147461,50.804367112618486,50.46962015155916,50.70995390570364,4057700
2018-05-29,49.77437973022461,50.52112323681433,49.6112955192487,50.22070684906034,5849900
2018-05-30,50.358036041259766,50.512535140260546,49.980373396067385,50.13487249506817,4353100
2018-05-31,49.937469482421875,50.495383390841326,49.91172071793598,50.41813382312568,5778300
2018-06-01,50.701377868652344,50.864458827126455,50.30654821702589,50.30654821702589,3802700
2018-06-04,50.99320983886719,51.09620816793226,50.86445947184246,50.898793339616766,4539900
2018-06-05,51.379451751708984,51.559699625390095,50.984622140524415,51.053286593911636,3325700
2018-06-06,52.33219909667969,52.349366029872364,51.2936209211979,51.43953821620679,8192400
2018-06-07,52.06610870361328,52.40085566482094,51.83436005179477,52.35793997543023,5157300
2018-06-08,52.2120246887207,52.30643789334846,51.731360466332646,52.0146066287302,3786000
2018-06-11,52.289276123046875,52.418026475005334,52.04894562526571,52.14336211346759,2886800
2018-06-12,52.357948303222656,52.5381961918873,52.160533481219794,52.36653013276289,4477900
2018-06-13,51.791446685791016,52.44377370686229,51.731364063097246,52.418024946924206,4059200
2018-06-14,51.86870193481445,52.12619938523946,51.66270200991981,52.00603412665831,2539700
2018-06-15,51.50652313232422,51.678988292240035,51.14434925705039,51.53239175498683,6527600
2018-06-18,51.37718200683594,51.472034729508295,51.049498498287065,51.10986081703295,8991500
2018-06-19,50.4372444152832,50.87702744240567,50.006083165771294,50.773549663582614,7211700
2018-06-20,50.273399353027344,50.6441982783605,50.06644380230601,50.6441982783605,5335200
2018-06-21,49.7387580871582,50.20441298941465,49.65252715985102,50.15267245933093,7186500
2018-06-22,50.46310806274414,50.583832674386045,50.10955600457903,50.10955600457903,7114200
2018-06-25,49.67839813232422,50.213037143840786,49.273105517892745,50.213037143840786,9790600
2018-06-26,49.86811065673828,50.02332567698383,49.661151813912205,49.76462959057564,3708100
2018-06-27,49.71289825439453,50.66145178044125,49.69565140798464,50.135434478188216,5787800
2018-06-28,49.90260696411133,50.02333159942823,49.37658966208801,49.73014178958735,5889400
2018-06-29,50.075069427490234,50.67869586089305,50.006085335115316,50.006085335115316,5042900
2018-07-02,49.807743072509766,49.919845911637125,49.454191000953394,49.71289036655485,7682900
2018-07-03,49.72151565551758,50.43724491576915,49.60941280847229,50.12680828672024,3389400
2018-07-05,50.15267562866211,50.19579109504033,49.67839891950327,50.06644469590568,5559200
2018-07-06,50.402732849121094,50.54932604300216,49.833600333203904,50.066427720101586,4530900
2018-07-09,50.851158142089844,50.87702676407589,50.601083831227285,50.64419929770377,4537800
2018-07-10,51.282318115234375,51.30818673657948,50.83391003809076,50.83391003809076,5973300
2018-07-11,50.41999435424805,50.894271040556966,50.195788676684444,50.74767451453475,11345600
2018-07-12,50.54071807861328,50.773545529130665,50.33375924832038,50.73043006559019,6619000
2018-07-13,50.514854431152344,50.69594136954824,50.37687967104195,50.45448882885438,3462000
2018-07-16,50.109554290771484,50.64419324811415,49.997451459724225,50.540715483031434,4491600
2018-07-17,50.764923095703125,50.93738824830914,49.96296293215948,50.152674928976005,7682000
2018-07-18,50.290645599365234,50.997749753339576,50.290645599365234,50.704559985386865,5887200
2018-07-19,50.47172546386719,50.53208776445504,50.1181734363532,50.47172546386719,6417500
2018-07-20,50.26477813720703,50.44586506848589,50.03195067292027,50.26477813720703,7316800
2018-07-23,49.98884201049805,50.264784978432,49.9457232490399,50.24753813174867,4149500
2018-07-24,50.63557052612305,50.9201351971615,50.3423807892811,50.3423807892811,7116800
2018-07-25,51.032257080078125,51.10124118476883,50.30790588857566,50.66145806005305,4733600
2018-07-26,51.32544708251953,51.42030310507031,50.85979203881572,51.023632166267056,6197700
2018-07-27,51.135738372802734,51.52378426786663,51.00639193411492,51.48066878830403,5520700
2018-07-30,51.040870666503906,51.50652563404411,50.95463972710734,51.18746721087744,3472200
2018-07-31,51.50652313232422,51.63587282463591,51.13572418982998,51.15297103477149,5237600
2018-08-01,50.980491638183594,51.506508748758044,50.88563566224415,51.394405932693395,6060400
2018-08-02,50.64419937133789,50.67006799336155,50.0664448828146,50.557968438259536,9268100
2018-08-03,51.127105712890625,51.15297433722332,50.78217537079018,50.81666906290013,5329600
2018-08-06,51.10984802246094,51.30818177576184,50.56658400024614,50.730427358254715,4631100
2018-08-07,51.282318115234375,51.58412966259107,51.23057758304502,51.25644620439012,4757400
2018-08-08,51.066734313964844,51.472023610925596,51.040862404734064,51.325430379779974,6506200
2018-08-09,51.342681884765625,51.627246596151515,51.230579039917004,51.230579039917004,4244100
2018-08-10,50.6010856628418,51.09260923536383,50.54072334968993,50.9977532319825,6052300
2018-08-13,50.09231185913086,50.85115654538677,49.902599865192094,50.64419770749911,5436100
2018-08-14,50.514854431152344,50.782172305117896,50.26478011270125,50.29927380272885,4136000
2018-08-15,49.71289825439453,50.03195668922848,49.16963410573161,50.01470984281859,8495200
2018-08-16,50.01469421386719,50.2906370911976,49.9025913919834,49.9025913919834,6344700
2018-08-17,50.38550567626953,50.48036168086159,49.9026038753915,49.919850720726366,5259000
2018-08-20,50.73905563354492,50.83391163412069,50.48035954347419,50.48035954347419,4841500
2018-08-21,50.93739700317383,51.17022450578429,50.756310042087826,50.84254098846218,4958000
2018-08-22,50.67869186401367,50.997750256270756,50.618329554383934,50.91151932522803,5432700
2018-08-23,50.33375930786133,50.57521182507183,50.19578785066919,50.57521182507183,4442000
2018-08-24,50.98912048339844,51.05810455951544,50.54933425134528,50.60107477555702,4951600
2018-08-27,51.687618255615234,51.851461663757476,51.09261681365089,51.09261681365089,5609100
2018-08-28,51.48927307128906,51.99804345203757,51.32543298882735,51.76521599411885,3843100
2018-08-29,51.87732696533203,51.97218297670285,51.27370049347203,51.49790620934842,4278500
2018-08-30,51.26507568359375,51.87732389778492,51.109857363165084,51.63587463911785,5839300
2018-08-31,51.10984802246094,51.515140595009946,50.9977451916391,51.18745716849162,4280700
2018-09-04,50.75630187988281,50.99775112250296,50.497605792861336,50.97188250065058,5972200
2018-09-05,51.09260559082031,51.187461587435365,50.56658836559074,50.71318489385922,4640400
2018-09-06,51.19608688354492,51.49790173801953,50.842534783359895,51.15297141561979,6004100
2018-09-07,50.859779357910156,51.049491355710686,50.52347411780864,50.81666389190982,7299100
2018-09-10,50.920143127441406,51.196086065150375,50.894274504999714,50.99775228426576,4771500
2018-09-11,51.023624420166016,51.15297412027998,50.36826072035406,50.549347668913995,7749000
2018-09-12,51.04949188232422,51.28231934852687,50.81666441612156,51.01499819336844,6241300
2018-09-13,51.247825622558594,51.62724633230043,51.22195700061006,51.45478117714533,4102900
2018-09-14,51.23058319091797,51.45478560928216,51.1012334910351,51.359932890800835,4853700
2018-09-17,51.41166687011719,51.71348172081966,51.21333308854092,51.21333308854092,3883400
2018-09-18,51.46341323852539,51.7393562084773,51.282326281275644,51.55826925122755,4078500
2018-09-19,52.02392578125,52.23950643847812,51.515155298611646,51.515155298611646,7927200
2018-09-20,52.58441925048828,52.73963754474267,52.36883865174596,52.386085494385206,5597600
2018-09-21,52.470916748046875,52.8954649074515,52.33228830546293,52.80015723345701,8136200
2018-09-24,51.734458923339844,52.366951502655645,51.64781737198936,52.29763892260792,4600700
2018-09-25,51.46586608886719,51.90774327148206,51.405216344295795,51.85575635963664,5069000
2018-09-26,50.95467758178711,51.43987558176015,50.85070374879561,51.21460555393888,8511300
