Date,Close_DIA,High_DIA,Low_DIA,Open_DIA,Volume_DIA
2017-08-21,185.19058227539062,185.3443745960902,184.32759301701938,184.95134108474653,3467200
2017-08-22,186.8567352294922,186.99344820947638,185.66906892092243,185.76305746495316,2423200
2017-08-23,186.198974609375,186.66037805187503,186.13061806094245,186.27587083723216,3660200
2017-08-24,185.97666931152344,186.73711734695146,185.80578460289186,186.73711734695146,1934400
2017-08-25,186.30137634277344,187.06182450064026,186.2672046106122,186.48935346383442,2373300
2017-08-28,186.2158966064453,186.76273545583462,185.8655745054251,186.69437896995262,1425000
2017-08-29,186.7712860107422,186.91653866258042,185.08804493110603,185.1393090390881,2013300
2017-08-30,187.06182861328125,187.25835844995558,186.6004385117775,186.90803625867,1804100
2017-08-31,187.56594848632812,187.88208589403538,187.2241659829033,187.57448815978773,2173000
2017-09-01,187.9076385498047,188.32631705045725,187.83074240815336,188.08707591798833,2150200
2017-09-05,185.9853057861328,187.57455917515583,185.56662695005238,187.57455917515583,3828600
2017-09-06,186.48081970214844,186.79695712592354,186.3013822490217,186.72860062176431,1915500
2017-09-07,186.36122131347656,186.88242831191297,185.99380668949436,186.6688191000566,1982800
2017-09-08,186.47230529785156,186.83116721506576,185.85710971472105,185.9340059031944,2135800
2017-09-11,188.62533569335938,188.73641657428198,187.61710720937992,187.61710720937992,3019300
2017-09-12,189.18939208984375,189.31756543068371,188.8903470365586,189.11249590794222,2072900
2017-09-13,189.47994995117188,189.50558201890533,189.0014673032484,189.12964067958998,1720800
2017-09-14,189.95834350585938,190.05231901190663,189.3602274798572,189.3858595338096,1893700
2017-09-15,190.46180725097656,190.5645601995535,189.99946470842227,190.18782987213268,2377700
2017-09-18,191.0697784423828,191.2667009732236,190.65023533663808,190.86428554199173,1827300
2017-09-19,191.42930603027344,191.50636093843417,191.12963063464935,191.24949817998245,2042800
2017-09-20,191.70335388183594,191.74616653475067,190.88996573480574,191.42081911469103,1819900
2017-09-21,191.3351593017578,191.76325962452282,191.2666616823652,191.7033193083349,1741400
2017-09-22,191.1039276123047,191.3265480787378,190.77858034261075,191.12105527847214,2448400
2017-09-25,190.7786865234375,191.3009565187001,190.0680382246505,191.02697903044083,2844300
2017-09-26,190.66732788085938,191.3608483280906,190.6073875634022,190.98411794574642,1314500
2017-09-27,191.03555297851562,191.37804119941217,190.37628764939564,191.27528820084834,2381500
2017-09-28,191.44651794433594,191.59207052310657,190.67592932988236,190.90710722067726,1462800
2017-09-29,191.63487243652344,191.677672025548,191.0440917846033,191.26669929296392,2415800
2017-10-02,192.85067749023438,192.97910238745933,191.8061114441789,191.95166401589643,2611200
2017-10-03,193.70681762695312,193.74105990062327,193.16740709841716,193.27871735086646,2510000
2017-10-04,193.8524169921875,194.08358179062873,193.65548141110332,193.83528931892218,1746900
2017-10-05,194.905517578125,194.92264524939642,193.88663670313204,194.02363194413292,2258500
2017-10-06,194.8285369873047,194.89703463393906,194.55454640076718,194.64872903181566,2090300
2017-10-09,194.8113555908203,195.1795287068836,194.64867535799604,195.11958838338555,1006800
2017-10-10,195.4363250732422,195.58187759320802,194.90548493400416,195.3935254991099,1417700
2017-10-11,195.73602294921875,195.76170792247987,195.35929258860955,195.48773051949973,1423600
2017-10-12,195.49630737304688,195.9072800509088,195.3421844534825,195.6333026205295,1307300
2017-10-13,195.8387908935547,196.04428377366233,195.65042568626927,195.8216762853189,1744300
2017-10-16,196.4552459716797,196.52374359472205,195.90727805192648,196.12989859296061,2373400
2017-10-17,196.79771423339844,196.89189682250708,196.51516646607251,196.6778466713133,1838000
2017-10-18,198.17628479003906,198.36463698641649,197.7053716376201,197.7824265904004,2720500
2017-10-19,198.33889770507812,198.34746807387873,197.37139974543157,197.64537719073235,2305400
2017-10-20,199.7638702392578,199.7638702392578,198.7013373552693,199.1983279102842,3275700
2017-10-23,199.3525390625,200.1494419121401,199.31826971650733,200.1494419121401,2325100
2017-10-24,200.75779724121094,201.10912010784904,200.4750392094314,200.603565587513,3300500
2017-10-25,199.78958129882812,200.89494763296264,199.09551254542805,200.89494763296264,3813300
2017-10-26,200.380859375,200.86927287479344,200.29516637332296,200.4322699460397,2581500
2017-10-27,200.6550750732422,200.7921786607367,199.961006139563,200.46656090916665,2944200
2017-10-30,199.93527221679688,200.62934105107237,199.78102743422681,200.09808106926462,2672500
2017-10-31,200.1923065185547,200.4322311869548,199.82384237249568,200.20087058709976,1772000
2017-11-01,200.67214965820312,201.38335957289476,200.27798024376781,201.02347258140864,2675700
2017-11-02,201.3319549560547,201.5118919196522,199.9266762966667,200.68929679337882,2459400
2017-11-03,201.52044677734375,201.7003968076301,201.05773867432808,201.67469152829108,2574400
2017-11-06,201.7175750732422,201.87180677760787,201.4433679433713,201.56333029396092,2549900
2017-11-07,201.7261199951172,202.12028943816316,201.10060301748223,201.9660446735228,2390700
2017-11-08,201.76039123535156,201.8889176363313,201.34051653396165,201.68326231985006,1531900
2017-11-09,201.1262664794922,201.6061157365297,199.78953981348445,200.9291883364043,4225200
2017-11-10,200.8777618408203,201.08341712300503,200.59500380581957,200.89490304973023,2506600
2017-11-13,201.0748748779297,201.17769599272512,200.1922921095012,200.21799738820008,2452400
2017-11-14,200.749267578125,200.80925528145113,199.57534954075945,200.48363763462595,2566500
2017-11-15,199.61817932128906,200.22655499742152,199.35253632511493,199.78955219872444,2823600
2017-11-16,201.28912353515625,201.60616406850912,200.67217060679977,200.6978758892384,2933400
2017-11-17,200.4662322998047,200.96441466452723,200.4404653763077,200.7926308057911,3483300
2017-11-20,201.11903381347656,201.30800000651075,200.4920167763737,200.69816528866633,2056600
2017-11-21,202.47608947753906,202.69942024377116,201.93497108872305,201.9950895291401,2749900
2017-11-22,201.99510192871094,202.75955113068514,201.80613577934506,202.75955113068514,2860800
2017-11-24,202.2528839111328,202.59645174861282,202.2013500461381,202.33018470862487,1435500
2017-11-27,202.47608947753906,202.99145405440402,202.18405566690623,202.27853873578928,2329500
2017-11-28,204.71792602539062,204.80382449990674,202.90557830574434,202.98289217531567,4844500
2017-11-29,205.64559936523438,205.8431501529837,205.08729853218554,205.4136839410173,3376100
2017-11-30,208.583251953125,209.14156617422057,206.49605140057895,206.7279538355672,6586400
2017-12-01,208.248291015625,209.09863935401458,205.63714061552298,208.84095684787135,9772700
2017-12-04,208.81512451171875,210.9281046728235,208.78077297125355,210.44709136240286,6565800
2017-12-05,207.87025451660156,209.39915335421227,207.66411909974536,209.39056874726666,4925600
2017-12-06,207.5352325439453,208.2996818197806,207.4751140940292,207.6211310224171,3976100
2017-12-07,208.1708984375,208.60894933046444,207.08864811626793,207.18313122333137,2718300
2017-12-08,209.25318908691406,209.2617868022947,208.35990480765125,208.88385430120422,2704300
2017-12-11,209.7255096435547,209.78564119886724,209.15002654368146,209.3819419471809,1857800
2017-12-12,210.81642150878906,211.1857562394014,210.26670516364803,210.37835749047863,3282400
2017-12-13,211.55503845214844,212.14770386512083,210.99672456609775,211.03108919928692,3748700
2017-12-14,210.92808532714844,212.2164842299224,210.84218682445493,212.0618695463284,4713300
2017-12-15,211.996337890625,212.38373973870335,211.6261576973847,211.9619077172225,5862800
2017-12-18,213.3222198486328,213.96789428755872,213.09839077219934,213.5116187349535,3285700
2017-12-19,212.98648071289062,213.79572815345608,212.5904743927931,213.76990222546195,2773600
2017-12-20,212.7023162841797,213.8473003622209,212.43542656717497,213.78704426477046,2401400
2017-12-21,213.21035766601562,213.7527153785156,213.00373707212623,213.27061379572322,2446700
2017-12-22,212.98648071289062,213.16727534513046,212.61630032078727,213.1414494171363,1847000
2017-12-26,212.8573455810547,213.15004818162367,212.53881705315789,212.59046890781354,2156700
2017-12-27,213.0553436279297,213.2361382511703,212.72821084419354,212.77124529785453,2930300
2017-12-28,213.61488342285156,213.6665352635498,213.30495924238525,213.45131050312256,2743300
2017-12-29,212.96925354003906,214.02815590393675,212.78845892362745,213.99372571505242,2951800
2018-01-02,213.52023315429688,213.9076351849889,212.84011539847143,213.79571408019433,4454900
2018-01-03,214.32090759277344,214.5533541139107,213.56332503722058,213.77854989182995,5528600
2018-01-04,215.7413330078125,216.01681390592233,214.89764237970695,215.19035807531426,4932900
2018-01-05,217.56643676757812,217.67835786198805,216.0598632375679,216.4128350458772,3349200
2018-01-08,217.45449829101562,217.78164414927673,217.1359698308841,217.59224529831266,3847500
2018-01-09,218.51351928710938,218.91812997023095,217.5665245743976,217.97975265981546,5031400
2018-01-10,218.34129333496094,218.60817003702365,217.33404265155556,217.9538912469253,2357600
2018-01-11,220.0545196533203,220.1061715210297,218.53934127661566,218.6684709458891,2760400
2018-01-12,222.03448486328125,222.086136706274,220.8034054843622,220.93253509184413,3678400
2018-01-16,221.94837951660156,224.47942479732876,221.17357563470733,224.06618379979344,8102900
2018-01-17,224.7634735107422,224.8581860515769,222.5768092184613,223.19665747807662,6144400
2018-01-18,223.9714813232422,224.97012729066944,223.2999811711422,224.90124065978378,4860200
2018-01-19,224.42295837402344,224.43155426062657,223.3289937964228,224.00086616856078,4057600
2018-01-22,225.66323852539062,225.68907874756047,223.63900016507753,223.6993027791748,3359900
2018-01-23,225.56846618652344,225.93025557224283,225.05163547282518,225.53400379571633,3483300
2018-01-24,226.17144775390625,227.19648704817413,224.70709839435125,226.541833035135,7106400
2018-01-25,227.18792724609375,227.73922052148959,226.0423086958827,227.04148175509476,5918900
2018-01-26,229.0485382080078,229.06575626787284,227.4463648786745,227.67895326598097,3861700
2018-01-29,227.54100036621094,229.0397856216183,227.50653797898912,228.7469210479812,4605600
2018-01-30,224.49185180664062,226.05956273508187,224.03532349089832,225.23264897747805,9409500
2018-01-31,225.19808959960938,226.67965701620298,224.20751269431145,226.54183373476369,5360500
2018-02-01,225.35325622558594,226.45581680299944,223.75970486389545,223.9147725711687,5182000
2018-02-02,219.5905303955078,223.82851097523206,219.4182578610719,223.621762904226,9486600
2018-02-05,209.5469207763672,219.66808769329086,205.9205224212677,217.256232522675,19888200
2018-02-06,214.44808959960938,214.7667943871347,204.61116801889062,205.28305312419855,20493100
2018-02-07,214.27581787109375,217.74716094683745,213.2507918120728,213.8279119631948,12657100
2018-02-08,205.58460998535156,214.55153737144857,205.43817764140815,214.44817645656022,15829100
2018-02-09,208.47886657714844,210.20161886098623,201.35528220328317,207.9448175750969,19858000
2018-02-12,212.04481506347656,213.49193280504088,209.36593660885387,210.20147193397574,10458400
2018-02-13,212.3894500732422,212.97517934352246,210.4599634336584,210.79589949009616,6234000
2018-02-14,214.74098205566406,214.9046455549063,211.0715128641731,211.1834959201917,5764000
2018-02-15,217.49745178222656,217.49745178222656,214.04333856679074,216.73943665522603,6111500
2018-02-16,217.58810424804688,219.45343116244865,216.9317735618037,217.13039371185477,6399000
2018-02-20,215.33421325683594,217.26862882938616,214.6778823928197,216.2755146329228,8685200
2018-02-21,213.92652893066406,218.06308081284584,213.91789785466997,215.55006726818593,5894800
2018-02-22,215.4550323486328,217.06992613032563,214.62598800602555,214.71235145864333,6342300
2018-02-23,218.4084930419922,218.44303051868187,215.93864837645415,216.57769052431465,5119000
2018-02-26,221.87152099609375,222.09603441730218,219.3153122251134,219.62620230297293,6120900
2018-02-27,219.31527709960938,222.68322824544623,219.28072644248257,222.02692388661407,7219200
2018-02-28,216.0681915283203,220.87834909835578,216.0681915283203,220.36882575610855,5299300
2018-03-01,212.42396545410156,217.5104645540415,211.03359745680626,216.07692798454053,8144800
2018-03-02,211.8798370361328,212.37207189625414,209.1250085029521,210.32538688824866,6393400
2018-03-05,214.89370727539062,215.57594432528583,210.54126049095365,210.5757979674433,4891000
2018-03-06,214.89370727539062,216.05090380738926,213.3479015411194,216.05090380738926,4408500
2018-03-07,214.2633056640625,214.6691902111032,211.92299291787504,212.3202463897157,5362600
2018-03-08,215.1527557373047,215.6450036577372,213.49468036574183,215.14412466363825,5846600
2018-03-09,218.96986389160156,218.96986389160156,216.18912861862057,216.7072831228246,3904000
2018-03-12,217.58810424804688,219.9715855803023,217.3635645176103,219.39298728078714,5512800
2018-03-13,216.0855712890625,219.32400502090175,215.59332303675706,218.57269261182563,6100900
2018-03-14,214.06472778320312,217.2945162924127,213.2356831978152,217.11317143690755,6222800
2018-03-15,215.0318603515625,216.5863101702692,213.9955648648287,214.89368410607477,5069600
2018-03-16,215.51116943359375,216.4022823842261,214.85363997009495,215.05263609788125,3430100
2018-03-19,212.75135803222656,214.8883028747304,211.3757577105036,214.81908853636077,5739500
2018-03-20,213.7808837890625,214.4297533110431,213.10606054230539,213.25313604980022,3258400
2018-03-21,213.3656005859375,215.9870324329868,213.10606333477176,213.81548715676547,4341400
2018-03-22,207.0845489501953,211.990001032291,206.9201665564047,211.17674910592766,7449700
2018-03-23,203.42486572265625,208.41682428154965,203.1826222280016,207.62087948464435,7598700
2018-03-26,209.212890625,209.49838166197017,205.21584449068393,206.79908806577274,6589700
2018-03-27,206.1588134765625,211.32381579638678,204.91299511509507,210.27698038691094,6513100
2018-03-28,206.15016174316406,208.2611525964732,205.0860194757703,206.80767807399658,7983700
2018-03-29,208.84951782226562,210.18187097131758,206.8250475686173,207.2662874042782,6614500
2018-04-02,204.307373046875,208.52935485433753,201.7551556318034,207.9237459560418,9217400
2018-04-03,207.76805114746094,207.85457237901778,204.52370298337635,205.3715688085167,9874500
2018-04-04,209.7665252685547,210.14718426345948,203.2605237732219,203.35569182226885,6437500
2018-04-05,211.88616943359375,212.90705108110672,210.562476747563,210.92584207301425,4786400
2018-04-06,206.8856201171875,211.31523306072174,205.25046899535258,209.628174474906,6985500
2018-04-09,207.40463256835938,210.78740855523424,207.14508214151195,208.64181721577611,5052000
2018-04-10,211.1075439453125,211.96405651799066,209.54160751752806,210.53654876481207,5977500
2018-04-11,209.2647705078125,210.73553892213528,208.84083762785318,209.4810603687801,4733100
2018-04-12,211.7996368408203,212.67345614435533,210.61437287616315,210.80470896992625,4742400
2018-04-13,210.7355194091797,213.22718260122377,209.65407020447782,213.19256883395414,5222500
2018-04-16,212.50039672851562,213.40881652128627,211.72175873544455,212.06781713208022,4018400
2018-04-17,214.386474609375,214.97477658970422,213.9279412419763,214.68927243997396,3821900
2018-04-18,214.023193359375,214.7499242798093,213.76364283028036,214.45577317410329,3645600
2018-04-19,213.3223876953125,214.19619405195542,212.3880138360744,213.62518560442882,3721800
2018-04-20,211.62741088867188,213.5144750369551,210.85700729813146,213.26343708468923,3396500
2018-04-23,211.51486206054688,212.23331710846898,210.4674530293086,212.12944663568044,2491000
2018-04-24,207.827392578125,212.56235075396665,206.12211446025515,212.41519645043942,7088900
2018-04-25,208.35536193847656,208.90070841560856,206.0960863725264,208.0004534943636,5269200
2018-04-26,210.45021057128906,211.10809235157998,208.71896497406988,208.98730592830194,3845800
2018-04-27,210.30308532714844,210.72724531205927,209.28165662372228,210.3204014838519,3209800
2018-04-30,209.08248901367188,211.93904639958222,209.05652139084708,211.2984940920989,3475700
2018-05-01,208.4073486328125,208.51988382783844,205.94033148241797,208.34676190281436,4396600
2018-05-02,206.97906494140625,209.2210247877108,206.64147258311465,208.2774991207363,2729400
2018-05-03,206.97047424316406,207.60237536431598,203.5252850323503,205.9490321871443,6177500
2018-05-04,209.930908203125,210.53684170343453,205.74128255449966,206.11350733863534,3600900
2018-05-07,210.70985412597656,211.7918823883984,209.90483143874405,210.77910551977388,2983800
2018-05-08,210.70985412597656,211.19460067420508,209.342168817273,210.49344847349218,2927200
2018-05-09,212.42393493652344,212.81347595593917,210.5282311616149,211.41115734443952,3670500
2018-05-10,214.20706176757812,214.76971140370205,212.91727881255997,212.94324644448213,3877800
2018-05-11,215.14190673828125,215.48816381844145,214.13779422670925,214.41478668248035,3293500
2018-05-14,215.77383422851562,216.57885722373496,215.41027417825288,215.8950209119365,4286300
2018-05-15,214.0772247314453,214.83031252432065,213.36742073079063,214.73510667313775,4755900
2018-05-16,214.6485137939453,214.91685478238884,213.7828908849754,213.96466429917893,2034400
2018-05-17,214.44935607910156,215.44481682475322,213.70492008560748,214.50129132379945,2058200
2018-05-18,214.4119873046875,214.87206054978103,213.90850817417416,214.38594642255893,2408800
2018-05-21,216.9641571044922,217.59784081325554,216.33047339572883,216.3391492768609,4060300
2018-05-22,215.43646240234375,217.38960953229198,215.21077016908646,217.33752772812696,2329300
2018-05-23,215.8270263671875,215.8877840354267,213.95200260424693,214.26450656473702,3489400
2018-05-24,215.2019805908203,215.65336481886533,213.4137689492044,215.39295593561616,3448100
2018-05-25,214.7332763671875,215.36697347666927,214.16036342298753,214.76800639145617,4207000
2018-05-29,211.33042907714844,213.72629703910474,210.34083547196425,213.00580147414115,6439600
2018-05-30,214.1516876220703,214.551003452272,212.3113935899974,212.8235488920367,4185900
2018-05-31,211.96405029296875,213.5612995448193,211.38244848349092,213.54393454055534,5357800
2018-06-01,213.85655212402344,214.26454384469497,213.2402199782353,213.66557671240597,3565300
2018-06-04,215.4537811279297,215.86177283373277,214.88085491395637,215.0371135385054,3062500
2018-06-05,215.41038513183594,215.69684825200574,214.55100901695104,215.4190742614809,2816400
2018-06-06,218.33580017089844,218.34447605595835,215.75764502611594,216.35661223590142,4102500
2018-06-07,219.21243286132812,219.941604214093,218.5266674036225,218.9433348558282,4286800
2018-06-08,219.85484313964844,219.9763717191548,218.5527455396709,218.7176800216342,4451000
2018-06-11,219.958984375,220.62739811722693,219.63780457154957,220.15863561128373,4200200
2018-06-12,219.8809356689453,220.28892740573434,219.23856260034404,220.26288650726906,6531000
2018-06-13,218.90859985351562,220.27146810272822,218.77839541692424,219.985005096608,3819000
2018-06-14,218.7437286376953,220.07186717691843,218.3530887474114,219.75936321206464,5007000
2018-06-15,217.9839324951172,218.38383176964606,216.2712875094699,217.57533110673936,6340800
2018-06-18,217.10586547851562,217.25365549265115,215.72358246505644,216.29736482493593,4075500
2018-06-19,214.6282501220703,214.93251908300974,213.45460526659,214.3848296471504,5511100
2018-06-20,214.2630615234375,215.58448281159573,213.96746822767557,215.56710511481128,4711700
2018-06-21,212.55911254882812,213.81099656115313,212.0635696000254,213.71536616395002,4676600
2018-06-22,213.59359741210938,214.30646750598422,213.3762568658014,213.79354700039676,3584900
2018-06-25,210.65513610839844,212.472099780803,209.2554625450895,212.28083905050636,9536000
2018-06-26,210.9682159423828,211.85496948933294,210.62047621614602,211.18555658763586,3829900
2018-06-27,209.6206512451172,213.49801326755775,209.52502085341928,211.4897883073187,6149300
2018-06-28,210.4552001953125,211.22024316616643,208.49913527108168,209.0555265411352,5524000
2018-06-29,211.020263671875,212.95895075055958,210.89855350569235,211.67228526187066,3966200
2018-07-02,211.020263671875,211.28976380660708,209.18590906807074,209.44672035715163,5700300
2018-07-03,210.09007263183594,212.38518831136204,209.82057247205066,212.17653660761806,3143800
2018-07-05,211.73321533203125,211.83753457517597,210.11620073620065,211.36808471560724,3294600
2018-07-06,212.6460723876953,213.16768192741742,211.0899060871231,211.52458733626767,3546000
2018-07-09,215.46278381347656,215.60188498749142,213.65450834753776,213.6718993106441,3679300
2018-07-10,216.67117309570312,216.88851368151745,215.99307152919576,216.05393326062375,3474700
2018-07-11,214.8020782470703,215.74099129588848,214.41955664213495,215.02810771116012,4409800
2018-07-12,216.7320098876953,216.85372007112943,215.74962630792447,216.53206028607104,3175400
2018-07-13,217.5144805908203,217.74052331587345,216.4103865738663,216.67990007415412,3018100
2018-07-16,217.92306518554688,217.9926157674723,217.19280397345565,217.67964478151646,1881400
2018-07-17,218.45338439941406,218.70550692588134,217.25366003375575,217.81875355711574,2960100
2018-07-18,219.1053924560547,219.2271026546862,218.22734125631425,218.5490010815368,2119600
2018-07-19,218.02735900878906,218.74893128855243,217.8708801667615,218.4011916848808,2537400
2018-07-20,217.99952697753906,218.52179865565026,217.33796425676994,217.45984225881335,2687800
2018-07-23,217.8428192138672,218.13878775223495,217.2857214979062,217.79930653910648,1792000
2018-07-24,219.54017639160156,219.9318833293237,218.53913279269662,218.71322328921164,5485300
2018-07-25,221.11578369140625,221.23764840378232,218.42603357596843,218.98314458369617,4687600
2018-07-26,222.0733184814453,222.56077739708735,221.49010775864082,221.5510467642257,4175000
2018-07-27,221.3246612548828,222.49109568861272,220.64569889612895,222.06456260385465,5852900
2018-07-30,220.11468505859375,221.78597781942375,219.94059455309662,221.5596614905029,4484200
2018-07-31,221.24635314941406,221.6902860509231,220.75019441034607,220.82853316668454,3743100
2018-08-01,220.3236846923828,221.6554968207723,219.844925660092,221.0113470971211,3159000
2018-08-02,220.31497192382812,220.58481428562604,218.51310074832588,218.8786949109803,4132600
2018-08-03,221.43788146972656,221.53363327669643,220.26274686439245,220.26274686439245,2469400
2018-08-06,221.83828735351562,222.17776859580127,220.7763176659024,221.28988946895484,2305400
2018-08-07,222.94369506835938,223.5008059278815,222.53457508230656,222.82183038840242,2394500
2018-08-08,222.50851440429688,222.9437474037778,222.29961106519056,222.81318281683633,1876800
2018-08-09,222.1080780029297,223.0394828736789,221.96880027384012,222.6303495636326,1677300
2018-08-10,220.4890899658203,221.01136171373875,219.70566242055258,220.8198580881573,4796900
2018-08-13,219.39227294921875,221.06357957207462,219.09631765898212,220.72409831980113,3686700
2018-08-14,220.41075134277344,220.70670666168368,219.55768490742975,220.01903092874866,2815800
2018-08-15,219.14852905273438,219.53153624179424,217.49464886243902,219.21816793095053,5804000
2018-08-16,222.7870635986328,223.19618366915478,221.34208689348102,221.42042564343032,7919200
2018-08-17,223.75352478027344,224.28561462971498,222.46251210124765,222.63696931699286,3902500
2018-08-20,224.55615234375,224.80912676338758,224.15490185156884,224.27700999245886,2930700
2018-08-21,225.1143341064453,225.66388704035123,224.8439233961849,224.99219940092505,3290900
2018-08-22,224.33804321289062,225.22780599458582,224.22463998616666,225.05333539647577,3850600
2018-08-23,223.73619079589844,224.6695580693178,223.2913226426343,224.0066016327986,2811900
2018-08-24,224.92250061035156,225.2103478209195,224.1723089668655,224.39038390896968,3631500
2018-08-27,227.30392456054688,227.36499195007372,226.14377726195545,226.14377726195545,4111600
2018-08-28,227.356201171875,227.94935856483653,227.1032268111662,227.93189553414885,2713600
2018-08-29,227.9580841064453,228.34189812970664,227.18175116426403,227.4957662994,2433900
2018-08-30,226.8067626953125,227.80117098935204,226.31827675780409,227.44352474573213,3867200
2018-08-31,226.66708374023438,227.22534170896475,225.9081872559196,226.44027729831063,3081800
2018-09-04,226.56236267089844,226.7281017084273,225.2364503706674,226.11748139958738,2945000
2018-09-05,226.72816467285156,227.0683477356147,225.85586491538834,226.1175441944369,3282400
2018-09-06,227.0509033203125,227.71383301069267,225.96052866191908,226.92006368540032,3878500
2018-09-07,226.39666748046875,227.09449657960678,225.4545689141113,226.21346538005417,3796400
2018-09-10,225.8733367919922,227.36496215772414,225.80353789296933,227.25155891217207,2247600
2018-09-11,226.82408142089844,227.24279484456855,224.8963066099175,225.1405494519401,3072900
2018-09-12,227.01597595214844,228.34186179028586,226.43152349413435,226.92874066611282,4971200
2018-09-13,228.35069274902344,228.7345068783492,227.6615682958499,228.03667752711146,2472300
2018-09-14,228.44650268554688,228.95242462463463,227.6875798462176,228.5511743542916,3077700
2018-09-17,227.65272521972656,228.70820012449062,227.35614659444025,228.2982183088516,2473500
2018-09-18,229.3363037109375,229.87712523356527,227.82721573612727,227.88828310041688,2998900
2018-09-19,230.65350341796875,231.15069402625292,229.50206139993995,229.50206139993995,4001000
2018-09-20,232.93885803222656,233.17436930586928,232.0229276160149,232.03165912926852,5247100
2018-09-21,233.48605346679688,233.9143474476024,233.0227885462283,233.8619043754634,3944500
2018-09-24,232.00021362304688,233.11904406239114,231.85160707660083,233.10154524809056,3778600
2018-09-25,231.39712524414062,232.6120926398563,231.22229712568014,232.53342798905678,1820400
2018-09-26,230.56668090820312,232.3672980966252,230.12088797683944,231.46698950241415,3365900
2018-09-27,230.97744750976562,231.95642050273202,230.4005469942647,230.97744750976562,2440100
2018-09-28,231.10855102539062,231.58056537954786,230.32187821847054,230.37432129393102,3288800
2018-10-01,233.14517211914062,233.51227362194265,232.27980808394227,232.59449318992654,5828100
2018-10-02,233.87936401367188,234.27268698884217,232.55073527530084,232.60317833865687,4553400
2018-10-03,234.21156311035156,235.3740867894527,233.9668198792244,234.9282939961451,5827700
2018-10-04,232.72564697265625,234.00180643165194,231.26591005088156,233.9843342959181,8720900
2018-10-05,231.03866577148438,233.0490550581584,229.79745058296135,232.80431178260662,7477100
2018-10-08,231.48440551757812,231.81656278394428,229.08066671362803,230.10336005085995,6236400
2018-10-09,230.9599609375,231.91271233270112,230.00720954229885,231.09106862032368,4559100
2018-10-10,223.81869506835938,230.86383352426293,223.5914372701879,230.79391830752397,12292000
2018-10-11,218.7577362060547,224.4043435520274,217.52527045346895,222.6561563824857,15270300
2018-10-12,221.40621948242188,222.5512712135116,218.46053749279693,222.33274948353238,8634400
2018-10-15,220.5670623779297,222.66487872389635,220.5670623779297,221.0303273201106,5500900
2018-10-16,225.4444580078125,225.61050994319723,222.000540867933,222.5599558338641,7099800
2018-10-17,224.6140594482422,225.53183980948853,222.60365737895566,224.5703657834244,6822400
2018-10-18,221.73838806152344,224.5179783734657,220.5496425224609,223.8624131107424,8694600
2018-10-19,222.4336700439453,223.88553109359606,221.57653165886163,222.35494399322428,6618300
2018-10-22,221.3141326904297,223.4132314840651,220.5794541182042,223.08962592513097,4662600
2018-10-23,220.11595153808594,221.21796962455952,216.48627830707693,217.81569313803035,7360500
2018-10-24,214.84190368652344,221.18290598906998,214.43957215110015,220.7543368910819,7624300
2018-10-25,218.4541473388672,219.46869781825097,215.37547688678677,216.32006941227715,5920200
2018-10-26,215.6204071044922,217.81570195734503,213.67874657899563,216.36384061355338,5882900
2018-10-29,213.818603515625,218.86517057766298,210.82740120508174,217.53574287998006,6833300
2018-10-30,217.5182647705078,217.7281786388192,213.48626096809787,213.79238369117795,6151100
2018-10-31,219.6960906982422,221.47157058039937,218.99639110307677,219.47743540885673,5376400
2018-11-01,221.9176483154297,222.00511577959662,219.45122330472526,220.53574512469206,3267900
2018-11-02,220.80694580078125,223.5532567276854,219.16265313966733,223.36083893348422,6413400
2018-11-05,222.5736541748047,222.9672311428152,220.84190750816018,221.13927558659802,2833700
2018-11-06,224.104248046875,224.23543591692135,222.44245940086253,222.61738100947875,2193300
2018-11-07,228.9583282470703,229.02828619631606,225.21495071640769,226.0545795639556,4462300
2018-11-08,229.23825073242188,229.99916700165326,228.24992438132395,228.73971017971022,4023400
2018-11-09,227.480224609375,228.66972332036158,226.56188302628954,228.41607569889842,4386500
2018-11-12,222.34619140625,227.3315426733293,221.87388850831252,227.13912495130435,10153000
2018-11-13,221.3316192626953,223.3519919216259,220.6056821290881,222.00508126422525,3937900
2018-11-14,219.45118713378906,223.2820185418505,218.3666521469189,223.04588044971146,5610300
2018-11-15,221.47158813476562,222.15379162406856,217.21218703053765,218.83022829284403,5667000
2018-11-16,222.72618103027344,223.52398318713423,220.3503123481421,220.74482563510648,4529500
2018-11-19,219.05276489257812,222.48943516866768,218.15852509613606,222.34039743216252,4249600
2018-11-20,214.3536376953125,216.4840171211885,213.5032356902957,215.9843039404837,7341100
2018-11-21,214.48521423339844,216.22109443442864,214.42385202811394,215.52849211997497,4257600
2018-11-23,212.8719940185547,213.9415714460388,212.78433185178,213.25774500911092,1928000
2018-11-26,216.0106201171875,216.3086956071313,214.51145370790942,214.67802923976387,3435500
2018-11-27,216.98374938964844,217.0100493799876,214.03803007495918,214.94979428734365,2932000
2018-11-28,222.5420379638672,222.5420379638672,217.9393523502293,218.4040033515084,5132500
2018-11-29,222.3228759765625,223.53272912076847,221.1217984146498,222.33165155885573,3471100
2018-11-30,224.0061492919922,224.29546259097503,221.65659407951912,221.8933073927619,2991800
2018-12-03,226.82913208007812,228.205533971295,225.32995230415344,228.09158517831818,9544200
