Date,Close_XLY,High_XLY,Low_XLY,Open_XLY,Volume_XLY
2015-11-06,72.95513916015625,73.12538793030237,72.48920415265347,72.75801044445059,6593200
2015-11-09,71.95159149169922,72.84762622092983,71.4498073947124,72.61465527719318,7009600
2015-11-10,72.63256072998047,72.63256072998047,71.75445067151234,71.85301502202222,7331400
2015-11-11,72.20248413085938,72.80282579208698,72.05015985912154,72.78490810443664,7086700
2015-11-12,71.53045654296875,72.2114380386121,71.4766898087423,71.75446523300471,6075700
2015-11-13,69.6487808227539,71.17203709104157,69.56813414425272,71.0734727263192,11377200
2015-11-16,70.49104309082031,70.49104309082031,69.22763781036585,69.37099979713294,7383200
2015-11-17,70.62544250488281,71.24370852800442,70.39247160923972,70.84048888136817,7452300
2015-11-18,71.83509826660156,71.92470036687679,70.6612950297313,70.82258154470755,7137600
2015-11-19,71.9246826171875,72.19349568787712,71.72756077970885,71.88884725488255,5685200
2015-11-20,72.78490447998047,72.79385990525826,72.29208264160154,72.47128685399251,5564900
2015-11-23,73.05370330810547,73.34043412025298,72.76697249595797,72.90137905957125,4172000
2015-11-24,72.9013900756836,73.11643650823939,72.14871730743407,72.48025263628482,4545400
2015-11-25,73.26875305175781,73.38524193576609,73.00890900943652,73.03578895614547,3703200
2015-11-27,72.99993133544922,73.28666210014198,72.69527605260028,73.28666210014198,2282600
2015-11-30,72.38166046142578,73.250814955918,72.30102064376784,73.250814955918,8647000
2015-12-01,73.1253890991211,73.15226904511026,72.5698451492711,72.77593612885798,8187400
2015-12-02,72.48920440673828,73.25083249046915,72.34583558164917,73.23291480543394,6263500
2015-12-03,71.39603424072266,72.79384597117226,71.08242351096808,72.79384597117226,9828900
2015-12-04,72.77593994140625,72.86554204479818,71.48564777671534,71.65589655850158,7032200
2015-12-07,72.47126770019531,72.80280292531825,71.96949056915581,72.66839638344675,6535400
2015-12-08,72.25625610351562,72.61467144223664,71.67383203261947,71.86199854730211,6083500
2015-12-09,71.33332061767578,72.64153041538628,70.99282990414632,72.11287324152195,9735800
2015-12-10,71.57524108886719,72.02325838700126,71.27059260751271,71.53044346077465,4730100
2015-12-11,69.94447326660156,70.90323021498254,69.80111125554609,70.63442388067743,10104200
2015-12-14,70.30288696289062,70.45521123251486,69.22764797751597,69.98927616183991,14958000
2015-12-15,70.68816375732422,71.36018965703477,70.63440387293168,71.0196989955471,7978800
2015-12-16,71.87093353271484,72.00534008824785,70.60752831758803,71.18098990740751,12074700
2015-12-17,70.68816375732422,72.13077990226562,70.68816375732422,71.87989132683249,9224600
2015-12-18,69.57698822021484,70.58469396481705,69.53199841469629,70.56670216129795,15053000
2015-12-21,69.92789459228516,70.27879314841033,69.4510328039346,70.04485848949977,7089000
2015-12-22,70.44073486328125,70.5756974075393,69.89189221725067,70.2877805165462,6732900
2015-12-23,70.80062103271484,70.88159442724576,70.50370485714346,70.62966804717756,6024800
2015-12-24,70.61170196533203,70.84562976660679,70.55771281816888,70.68367605408037,1911800
2015-12-28,70.7916259765625,70.83661577478308,70.23378405523259,70.43172818423609,4055900
2015-12-29,71.61038970947266,71.71836111095965,71.07954576390766,71.22350763255697,5740200
2015-12-30,71.03456115722656,71.5834038087389,71.01656935456987,71.55641267251373,3218900
2015-12-31,70.32376861572266,71.08854718810119,70.3147692825474,70.70165823532429,6580200
2016-01-04,69.11812591552734,69.21709800700441,68.3623465236821,69.08213544003739,13400400
2016-01-05,69.02815246582031,69.41504149285038,68.53329201340469,69.1811068367556,7424900
2016-01-06,68.35333251953125,68.71323033271267,67.80448989893755,68.02042584105448,10115400
2016-01-07,66.94975280761719,68.1194123680907,66.79679157102865,66.99473575351158,12645200
2016-01-08,66.2299575805664,67.7865061840093,66.07700320718418,67.48959677229125,10797700
2016-01-11,66.75180053710938,67.02171877321477,65.78007841237684,66.62583732069743,13232700
2016-01-12,67.48961639404297,67.89449735058791,66.70683876497495,67.21969118002411,8737100
2016-01-13,65.2132568359375,67.76851900506192,65.07829425895262,67.76851900506192,14930500
2016-01-14,65.68113708496094,66.265970500395,64.10658927812969,65.3482302203025,15919400
2016-01-15,64.33148193359375,64.76336063687539,63.584695251085435,63.97158415827223,14551500
2016-01-19,64.57440948486328,65.33019550533848,63.917602389458985,65.04227865574772,11622600
2016-01-20,64.0075912475586,64.56543328742458,62.028163265873054,63.647693378757346,21443200
2016-01-21,64.82637023925781,65.600148387922,63.88163902895231,64.2055464802295,15944200
2016-01-22,65.9600601196289,66.21198669077745,65.55517911092363,65.87908666368155,7185100
2016-01-25,65.20426940917969,66.13100208152872,65.13228843971025,65.95105652233819,7148400
2016-01-26,66.1579818725586,66.29294445102592,65.12327792361833,65.44718536614714,7950100
2016-01-27,65.1232681274414,66.47287998013527,64.81735940244828,66.04100803138252,10642700
2016-01-28,65.9600601196289,66.14001257365231,64.79040005865578,65.94206830646868,10402200
2016-01-29,66.67981719970703,66.74279880565054,65.38418774660609,65.62712170130261,11526300
2016-02-01,67.08470916748047,67.35463430341832,65.97803121199425,66.29293929426751,8299400
2016-02-02,65.78008270263672,66.83277830751487,65.54614805783683,66.62584166611877,9048900
2016-02-03,65.60911560058594,66.43687571762288,64.34947675995437,66.40089211642949,13351800
2016-02-04,65.23123931884766,65.56414604589487,64.66440481391076,65.4021923495585,9937800
2016-02-05,63.1258430480957,64.99729944292851,62.94589069750005,64.94331716998995,12823400
2016-02-08,61.90220642089844,62.4330505121146,60.83151203860479,62.4330505121146,13176000
2016-02-09,61.80321502685547,62.523003749399095,61.002446040144015,61.110410573061856,14473700
2016-02-10,61.69524383544922,62.76593788698908,61.668252702129635,61.85719749984617,13287200
2016-02-11,61.65925979614258,62.04614876449995,60.81350092008688,60.81350092008688,13565300
2016-02-12,62.7929573059082,62.81994845138617,61.74925391754322,62.33408723933515,10927200
2016-02-16,64.31349182128906,64.33148362151161,63.34176986176882,63.71965944675582,10470400
2016-02-17,65.69911193847656,65.87006499572678,64.90734200262641,64.9883222956067,9774700
2016-02-18,65.26725006103516,65.75311130093165,65.04231468318397,65.7351126265931,6974200
2016-02-19,65.44718933105469,65.4651880036644,64.46647447277702,64.8533635600981,7591600
2016-02-22,66.71586608886719,66.81483825122577,65.97807797413988,66.03206029379503,5645000
2016-02-23,66.346923828125,66.99473868478393,66.16697830771156,66.52687621302003,6456700
2016-02-24,66.73381805419922,66.8417894935158,65.06029849944383,65.79808617356852,10821600
2016-02-25,67.39962768554688,67.4176194921381,66.42790538205946,66.80579510081066,5548200
2016-02-26,67.3276596069336,67.83151266163267,67.1926970060012,67.83151266163267,6966300
2016-02-29,66.97672271728516,67.86746439162333,66.97672271728516,67.34561296040334,8742800
2016-03-01,68.74922943115234,68.80321170733846,67.33662913579562,67.56156443921206,9345800
2016-03-02,68.68623352050781,68.75821445728397,68.20037935846857,68.63225125016567,7637800
2016-03-03,69.09115600585938,69.10015534361757,68.38935867935507,68.56930424761853,9519400
2016-03-04,69.02815246582031,69.32506873726969,68.7222368594685,69.12712455630344,7746700
2016-03-07,68.73123168945312,69.08213021835537,68.3263508836369,68.66825007822658,7435500
2016-03-08,68.19137573242188,68.83019106101533,68.12839413282758,68.32633826426095,6340000
2016-03-09,68.32633209228516,68.50627754216295,67.87646160311179,68.4522952800954,6744700
2016-03-10,68.4972915649414,68.93816967271218,67.6065497447682,68.65025277808648,8060400
2016-03-11,69.55000305175781,69.55000305175781,68.90218823778372,69.07313441156828,5693600
2016-03-14,69.81092071533203,70.00886488984776,69.3520576174794,69.3520576174794,5500300
2016-03-15,69.79293060302734,69.81992174302837,69.37005110439483,69.37005110439483,4499600
2016-03-16,70.35978698730469,70.51274826894918,69.51403459186547,69.71197883265442,7254300
2016-03-17,70.45870971679688,70.71963540906826,69.99084745565824,70.20678335583926,6160800
2016-03-18,70.54997253417969,70.89328583040874,70.4234908648534,70.58611113866348,9706500
2016-03-21,70.58612823486328,70.66744183782976,70.14344228500127,70.53192376137609,4049400
2016-03-22,70.46868133544922,70.66744025743817,70.05309763162484,70.08019986776232,4492300
2016-03-23,69.97179412841797,70.31510754966598,69.89952378586686,70.1344144614469,8522000
2016-03-24,70.06211853027344,70.07114801183418,69.20384218335616,69.40260106143667,6958100
2016-03-28,70.37831115722656,70.68547890551518,70.10727511472129,70.16148645886207,5132600
2016-03-29,71.09203338623047,71.15527421082156,70.27893214667867,70.27893214667867,5489600
2016-03-30,71.54380798339844,71.70642835053351,71.24566949486113,71.38118761626336,5274200
2016-03-31,71.46244812011719,71.72444781392805,71.34500283367791,71.43534589191839,5070400
2016-04-01,71.76060485839844,71.91418878615201,70.95653971576472,71.01074418609298,8141800
2016-04-04,71.20046997070312,71.91419206441354,71.11012688512592,71.84191483885753,9471800
2016-04-05,70.59516906738281,70.96558470688808,70.43254874392082,70.83910299894387,8548000
2016-04-06,71.26367950439453,71.32692032578214,70.50478964774321,70.6854757394985,6777100
2016-04-07,70.45964050292969,71.20046477902146,70.15247265581766,70.97460363517965,5173400
2016-04-08,70.35125732421875,70.82104564261842,70.08925747430327,70.74876839586844,5159300
2016-04-11,70.08922576904297,70.88425444544421,70.05308716201549,70.56805024987182,5871000
2016-04-12,70.62225341796875,70.73066923706155,69.7910861497938,70.10729033956314,5751300
2016-04-13,71.61605072021484,71.64315984823021,70.92040140799726,71.0378467251226,5040500
2016-04-14,71.61605072021484,71.83288238792592,71.37212370995903,71.66122570750514,3462300
2016-04-15,71.81482696533203,71.86000196352337,71.41731593074353,71.62510437985496,4299700
